SSC_CODE_2016,P_FoodHospPersServ_Occ_Mng,P_FoodHospPersServ_Occ_Pro,P_FoodHospPersServ_Occ_TTW,P_FoodHospPersServ_Occ_CPS,P_FoodHospPersServ_Occ_CA,P_FoodHospPersServ_Occ_Sal,P_FoodHospPersServ_Occ_MOD,P_FoodHospPersServ_Occ_Lab,P_FoodHospPersServ_Occ_IDNS,P_FoodHospPersServ_Total,P_MixFieldProg_Occ_Mng,P_MixFieldProg_Occ_Pro,P_MixFieldProg_Occ_TTW,P_MixFieldProg_Occ_CPS,P_MixFieldProg_Occ_CA,P_MixFieldProg_Occ_Sal,P_MixFieldProg_Occ_MOD,P_MixFieldProg_Occ_Lab,P_MixFieldProg_Occ_IDNS,P_MixFieldProg_Total,P_FS_ID_Occ_Mng,P_FS_ID_Occ_Pro,P_FS_ID_Occ_TTW,P_FS_ID_Occ_CPS,P_FS_ID_Occ_CA,P_FS_ID_Occ_Sal,P_FS_ID_Occ_MOD,P_FS_ID_Occ_Lab,P_FS_ID_Occ_IDNS,P_FS_ID_Total,P_FS_NS_Occ_Mng,P_FS_NS_Occ_Pro,P_FS_NS_Occ_TTW,P_FS_NS_Occ_CPS,P_FS_NS_Occ_CA,P_FS_NS_Occ_Sal,P_FS_NS_Occ_MOD,P_FS_NS_Occ_Lab,P_FS_NS_Occ_IDNS,P_FS_NS_Total,P_Tot_Occ_Mng,P_Tot_Occ_Pro,P_Tot_Occ_TTW,P_Tot_Occ_CPS,P_Tot_Occ_CA,P_Tot_Occ_Sal,P_Tot_Occ_MOD,P_Tot_Occ_Lab,P_Tot_Occ_IDNS,P_Total_Total
SSC51232,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,9,10,13,24,17,10,3,15,17,3,112
SSC51233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,9,6,4,3,0,4,7,0,71
SSC51234,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,3,3,3,0,20
SSC51235,4,0,23,9,3,4,3,5,3,66,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,0,3,15,4,0,3,6,3,3,10,4,6,36,64,138,249,148,77,51,87,81,25,924
SSC51236,0,0,3,0,0,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,3,3,0,3,5,3,19,32,61,60,25,28,23,25,27,3,287
SSC51237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
SSC51238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,11,0,3,5,4,0,0,35
SSC51239,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,9,0,5,0,7,5,0,42
SSC51240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,5,0,0,0,0,4,3,0,24
SSC51241,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,8,4,19,40,9,5,0,21,15,3,117
SSC51242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51243,3,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,17,13,25,7,14,0,6,11,0,89
SSC51244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,8,3,3,3,0,3,3,0,33
SSC51245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,7,24,23,15,14,10,7,4,12,3,98
SSC51246,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,5,7,4,0,0,6,0,43
SSC51247,0,0,6,3,3,0,0,5,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,3,5,4,17,41,48,70,27,39,8,21,39,8,300
SSC51248,16,0,24,6,13,3,5,12,0,81,0,0,0,0,0,0,0,0,0,0,3,0,4,0,3,0,4,0,3,25,4,4,10,0,7,6,9,5,4,47,245,361,470,106,176,57,128,96,42,1688
SSC51249,28,4,84,50,27,29,7,32,3,275,0,0,0,3,0,4,0,0,0,7,9,4,10,10,7,0,3,6,4,56,8,10,23,14,11,10,9,18,9,104,370,621,885,570,380,248,220,275,64,3638
SSC51250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,6,10,4,0,3,4,4,0,42
SSC51252,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,3,12,3,3,0,4,4,0,37
SSC51253,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,19,33,9,12,0,10,0,3,3,77
SSC51254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC51255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4
SSC51256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
SSC51257,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,10,17,14,15,17,9,8,9,12,0,105
SSC51258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,8,0,18
SSC51259,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,44,23,7,5,7,3,14,0,133
SSC51260,14,5,58,22,11,9,20,20,0,153,0,0,0,0,0,0,0,3,0,3,0,3,6,6,0,0,7,9,0,32,3,3,5,7,4,0,9,8,15,52,179,560,351,299,252,131,168,222,39,2208
SSC51261,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,3,0,0,0,0,21
SSC51262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,4
SSC51263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,0,0,0,0,0,10
SSC51264,7,0,11,0,5,0,4,3,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,3,0,0,0,3,0,15,70,94,94,44,42,27,26,28,6,441
SSC51265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,8
SSC51266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,6,10,7,3,9,0,4,4,0,41
SSC51267,15,0,48,27,25,11,4,19,0,151,0,0,0,0,0,0,0,0,0,3,4,4,11,10,0,0,0,5,0,36,5,3,14,11,4,9,7,13,10,71,312,591,653,379,315,135,103,186,41,2721
SSC51268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,12,4,3,0,11,3,0,35
SSC51269,0,0,6,0,0,7,0,4,0,23,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,5,0,0,3,4,0,0,3,3,4,22,23,33,60,47,23,17,20,37,6,267
SSC51270,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,0,14,39,12,16,9,14,6,13,13,0,133
SSC51271,4,3,11,5,0,0,3,3,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,4,3,3,0,0,0,0,14,42,60,129,49,46,23,44,27,0,423
SSC51272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,8
SSC51273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,3,0,0,0,0,0,16
SSC51275,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,11
SSC51276,3,3,31,17,11,14,10,10,0,99,0,0,0,0,0,0,0,0,0,0,4,0,0,0,8,0,0,0,0,18,0,0,8,5,3,3,3,4,10,36,137,325,274,201,174,71,97,93,34,1407
SSC51277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,10,3,7,0,0,0,3,3,28
SSC51278,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,17,3,13,6,3,5,3,12,0,58
SSC51279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,0,0,13
SSC51280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,8
SSC51282,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,15,15,7,10,5,0,8,3,72
SSC51283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51285,7,0,25,16,9,7,5,6,0,79,0,0,0,0,0,0,0,0,0,3,0,3,3,0,10,4,3,3,0,27,8,0,7,5,3,5,0,8,9,42,101,193,284,188,146,72,63,82,22,1155
SSC51286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,4,3,0,8,0,21
SSC51287,0,0,24,6,15,4,4,11,0,66,0,0,0,0,0,0,0,0,0,3,4,3,3,4,6,0,0,0,0,16,0,3,3,0,7,3,3,0,0,17,214,668,262,167,200,103,73,89,22,1797
SSC51288,23,6,98,44,21,13,23,24,0,251,0,0,0,0,3,0,0,0,0,11,3,7,7,3,3,0,7,12,3,50,7,5,11,9,12,0,4,20,13,80,410,1114,617,408,412,207,182,242,54,3652
SSC51289,0,0,3,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,3,0,14,43,36,43,28,23,12,14,18,4,212
SSC51290,16,3,74,52,17,19,22,30,3,235,0,0,0,0,0,0,0,0,0,8,3,6,12,4,11,0,9,3,0,43,7,8,22,21,3,9,10,19,22,121,358,586,881,513,365,193,221,258,68,3439
SSC51291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,16,3,6,0,20,5,0,68
SSC51292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,3,0,18
SSC51294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,9,5,15,16,20,5,0,5,6,4,81
SSC51295,0,0,3,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,3,0,0,0,3,9,19,20,34,16,19,3,3,15,5,128
SSC51296,4,0,3,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,3,49,54,81,17,27,13,10,12,0,278
SSC51297,11,5,23,20,17,14,7,10,0,104,0,0,0,0,0,0,0,0,0,4,8,3,4,5,0,5,0,0,0,24,10,4,7,3,8,8,5,6,3,53,286,612,476,227,288,111,91,101,38,2238
SSC51298,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,20,7,10,10,7,7,7,3,71
SSC51299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,14,8,3,3,3,3,3,0,57
SSC51300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51301,3,0,12,7,5,7,3,0,3,35,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7,0,0,0,0,12,0,4,0,0,0,0,5,4,3,14,195,448,75,73,106,60,28,30,13,1035
SSC51302,0,0,0,0,0,0,3,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,6,47,4,6,0,13,6,3,101
SSC51303,3,0,9,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,6,17,10,0,0,0,3,0,50
SSC51304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,0,3,5,7,0,26
SSC51305,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,25,20,7,11,0,3,0,0,74
SSC51306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,12
SSC51307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,9,5,3,0,0,0,0,5,0,23
SSC51308,10,0,41,7,16,13,6,3,0,102,0,0,0,0,0,0,0,0,0,0,8,3,8,0,3,0,5,4,0,28,4,3,11,9,8,3,0,7,9,47,220,439,473,271,186,116,98,118,34,1949
SSC51309,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,20,3,3,0,0,4,3,7,0,40
SSC51310,3,0,4,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,4,0,3,0,0,6,4,0,0,0,19,0,3,0,0,0,0,0,3,3,14,170,351,60,45,111,45,11,25,16,828
SSC51311,0,0,10,9,3,4,0,4,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,3,3,0,0,3,0,15,72,192,91,76,69,31,27,31,10,600
SSC51312,0,0,6,3,0,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,3,42,69,53,25,30,14,14,17,7,273
SSC51313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC51315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,6,0,0,0,0,6,0,20
SSC51316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,10,0,4,0,0,0,0,0,25
SSC51317,3,3,0,3,3,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,7,0,0,3,0,0,0,0,0,0,9,35,87,76,36,38,13,14,11,4,320
SSC51318,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21,8,0,0,0,0,3,3,0,39
SSC51319,28,21,124,53,35,26,14,23,0,332,0,3,0,0,0,0,0,0,0,5,20,17,10,13,7,6,3,6,0,84,11,18,21,8,10,7,6,13,7,103,1004,2466,1098,708,701,379,144,298,80,6878
SSC51320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51321,0,0,5,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,39,44,13,17,11,12,0,12,0,153
SSC51322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,3,0,11
SSC51323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4
SSC51324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,6,0,0,0,0,0,7,0,24
SSC51325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,0,0,0,0,3,3,0,18
SSC51326,27,8,79,41,35,29,12,13,3,246,0,0,0,0,0,0,0,0,0,5,9,3,3,8,4,0,5,4,6,48,6,6,17,6,20,3,14,6,14,95,481,826,962,518,422,216,172,176,68,3838
SSC51327,0,0,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,16,11,3,8,5,4,0,57
SSC51328,6,0,14,0,0,0,4,4,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7,4,3,3,10,6,0,31,92,98,173,74,65,25,57,39,17,641
SSC51329,17,0,53,34,17,23,27,15,0,186,0,0,0,0,0,0,0,3,0,3,3,3,10,3,3,3,3,8,0,33,3,4,7,10,3,10,22,10,8,85,173,395,674,470,315,179,262,219,30,2715
SSC51330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,4,0,0,0,3,0,24
SSC51331,3,0,4,0,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,35,61,32,17,21,6,7,16,3,199
SSC51332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51334,10,0,17,5,13,3,3,4,0,52,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,14,3,3,5,0,0,0,3,5,3,19,244,639,165,114,186,77,50,59,21,1560
SSC51335,6,3,8,5,6,4,0,0,0,33,0,0,0,0,0,0,0,0,0,3,0,12,0,0,0,0,0,3,0,21,0,3,3,0,0,3,0,0,4,20,273,983,93,107,171,66,7,32,22,1768
SSC51336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51337,6,0,14,11,4,3,5,4,0,52,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,0,3,0,0,12,0,0,3,3,3,0,3,0,10,27,111,254,236,132,107,51,50,77,20,1040
SSC51338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,5,0,3,0,0,3,0,24
SSC51340,4,0,10,8,3,3,0,7,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,8,42,83,85,40,26,24,17,24,3,337
SSC51341,10,3,19,6,13,9,7,4,0,72,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,13,0,0,8,4,9,0,0,6,3,27,85,218,217,114,109,54,42,53,15,912
SSC51342,4,0,8,3,0,3,0,0,0,22,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,3,0,5,0,17,25,34,55,24,23,8,16,18,0,205
SSC51343,5,5,29,14,8,6,0,3,0,64,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,4,3,3,18,3,7,3,4,0,3,0,4,4,25,119,265,290,145,115,44,58,66,16,1107
SSC51344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,3,0,0,4,0,0,0,16
SSC51347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51348,4,0,17,9,11,3,15,8,0,73,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,0,3,0,0,18,0,6,9,0,3,0,3,0,6,38,152,323,378,122,117,42,130,56,24,1340
SSC51349,11,3,30,14,14,11,4,3,3,91,0,0,0,0,0,0,0,0,0,3,4,10,3,3,0,0,0,3,0,23,9,3,5,3,3,3,0,0,5,33,497,998,328,201,295,162,40,61,38,2620
SSC51350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51351,4,0,9,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,3,0,0,0,6,0,14,18,27,85,21,28,10,51,18,4,260
SSC51352,12,4,42,26,19,8,7,26,3,143,0,0,0,0,0,0,0,0,0,0,3,9,10,3,3,3,4,0,0,34,10,6,13,7,7,3,5,6,3,69,289,743,560,303,268,136,114,185,29,2624
SSC51353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,7
SSC51354,3,0,7,0,0,3,0,3,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3,0,3,0,3,4,3,0,0,24,23,41,49,25,41,23,16,23,0,246
SSC51355,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,3,0,0,0,10
