SA2_MAINCODE_2016,P_FoodHospPersServ_Occ_Mng,P_FoodHospPersServ_Occ_Pro,P_FoodHospPersServ_Occ_TTW,P_FoodHospPersServ_Occ_CPS,P_FoodHospPersServ_Occ_CA,P_FoodHospPersServ_Occ_Sal,P_FoodHospPersServ_Occ_MOD,P_FoodHospPersServ_Occ_Lab,P_FoodHospPersServ_Occ_IDNS,P_FoodHospPersServ_Total,P_MixFieldProg_Occ_Mng,P_MixFieldProg_Occ_Pro,P_MixFieldProg_Occ_TTW,P_MixFieldProg_Occ_CPS,P_MixFieldProg_Occ_CA,P_MixFieldProg_Occ_Sal,P_MixFieldProg_Occ_MOD,P_MixFieldProg_Occ_Lab,P_MixFieldProg_Occ_IDNS,P_MixFieldProg_Total,P_FS_ID_Occ_Mng,P_FS_ID_Occ_Pro,P_FS_ID_Occ_TTW,P_FS_ID_Occ_CPS,P_FS_ID_Occ_CA,P_FS_ID_Occ_Sal,P_FS_ID_Occ_MOD,P_FS_ID_Occ_Lab,P_FS_ID_Occ_IDNS,P_FS_ID_Total,P_FS_NS_Occ_Mng,P_FS_NS_Occ_Pro,P_FS_NS_Occ_TTW,P_FS_NS_Occ_CPS,P_FS_NS_Occ_CA,P_FS_NS_Occ_Sal,P_FS_NS_Occ_MOD,P_FS_NS_Occ_Lab,P_FS_NS_Occ_IDNS,P_FS_NS_Total,P_Tot_Occ_Mng,P_Tot_Occ_Pro,P_Tot_Occ_TTW,P_Tot_Occ_CPS,P_Tot_Occ_CA,P_Tot_Occ_Sal,P_Tot_Occ_MOD,P_Tot_Occ_Lab,P_Tot_Occ_IDNS,P_Total_Total
506011112,8,0,20,14,13,9,9,13,0,73,0,0,0,0,0,0,0,0,0,3,0,3,5,4,4,0,8,0,0,22,0,0,8,9,0,4,3,7,6,41,111,210,300,207,166,70,115,108,19,1309
506011113,44,11,154,60,45,49,40,23,0,423,0,0,3,6,4,0,0,0,0,8,13,5,6,16,16,4,18,5,7,86,3,16,19,9,12,11,9,9,14,102,795,2188,1406,753,971,466,431,308,87,7411
506011114,20,4,50,27,26,22,18,16,0,178,0,0,3,0,0,0,4,4,0,6,0,0,0,7,3,4,6,3,0,26,8,0,16,3,8,3,7,11,8,62,245,576,563,382,315,166,193,225,32,2707
506011115,13,3,38,27,20,24,12,5,3,133,0,0,0,0,0,0,0,0,0,0,3,4,10,3,3,0,5,0,0,26,5,6,15,6,13,4,9,12,5,74,301,563,550,254,308,123,131,116,35,2383
506011116,12,5,28,20,17,17,7,10,0,109,0,0,0,0,0,0,0,0,0,4,8,3,4,5,0,5,0,0,0,24,8,4,10,3,8,8,5,6,3,55,306,643,505,230,305,117,97,110,37,2360
506011117,17,0,53,34,17,23,27,15,0,186,0,0,0,0,0,0,0,3,0,3,3,3,10,3,3,3,3,8,0,33,3,4,7,10,3,10,22,10,8,85,173,395,674,470,315,179,262,219,30,2715
506021118,22,5,102,41,35,31,22,30,4,292,0,0,0,0,0,0,0,0,0,6,8,11,10,5,8,4,3,8,5,57,8,7,20,22,14,4,13,18,19,133,501,1126,897,526,523,246,264,288,77,4446
506021119,26,9,152,53,34,37,12,29,3,351,0,0,0,3,0,3,0,4,0,11,18,16,9,9,8,4,0,5,3,73,12,8,20,12,9,8,5,17,22,102,765,2317,970,604,685,302,179,359,76,6246
506021120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506021121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506021122,49,15,207,99,50,39,43,52,0,552,0,3,6,0,3,0,0,0,0,11,4,14,16,12,12,3,16,15,3,101,13,9,26,26,25,7,22,31,18,187,810,2101,1515,940,933,451,431,575,112,7868
506021123,34,10,123,63,32,24,20,25,0,323,0,0,0,0,0,0,0,0,0,8,10,13,11,13,6,3,4,7,4,69,8,11,15,15,4,5,7,13,15,93,796,2099,811,591,642,335,181,348,77,5880
506031124,25,3,123,55,22,24,8,28,0,283,0,0,3,3,0,4,0,6,0,15,9,11,9,13,13,4,5,17,3,77,10,15,19,18,11,9,12,19,26,130,529,1841,853,721,563,396,270,561,83,5813
506031125,25,4,53,24,19,18,9,21,0,168,0,0,4,0,0,0,0,0,0,5,3,8,9,4,6,3,3,3,0,45,7,7,5,9,5,10,3,0,11,62,482,1064,524,347,453,230,114,150,45,3400
506031126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506031127,34,11,171,65,31,32,49,45,3,441,0,0,3,3,3,0,3,10,0,19,3,3,12,21,4,3,19,14,0,86,3,8,19,23,9,8,15,27,37,144,475,1403,1021,812,681,392,428,582,116,5902
506031128,24,7,69,38,29,24,15,24,4,235,0,0,6,0,0,0,0,3,0,10,6,8,11,7,5,5,5,9,3,57,10,5,18,6,17,8,11,24,17,107,395,1238,801,524,540,249,206,306,69,4345
506031129,20,3,51,16,23,12,6,16,5,149,0,0,0,0,0,0,0,0,0,0,5,13,4,4,12,3,4,0,0,37,7,10,3,3,5,6,9,9,5,49,649,1759,504,352,493,238,147,174,59,4390
506031130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6
506031131,27,9,74,30,23,27,13,18,0,217,0,0,0,0,0,0,0,0,0,8,5,18,12,7,12,5,7,0,4,73,10,5,13,10,14,7,7,7,16,95,684,2365,837,539,711,282,215,293,74,6009
506041132,22,7,170,37,27,25,30,44,4,373,0,0,3,0,0,0,5,0,0,12,4,10,5,11,7,10,12,12,0,55,12,6,49,14,17,8,15,20,29,169,366,1028,1102,690,603,321,405,434,88,5038
506041133,54,6,113,60,39,38,27,28,4,367,0,0,5,3,4,0,0,5,0,19,12,14,29,10,10,3,11,4,0,98,14,5,21,19,10,13,17,14,22,145,874,2292,1188,778,950,431,364,374,93,7337
506041134,33,6,115,49,33,33,33,32,4,345,0,0,6,0,0,0,4,3,0,20,7,3,9,11,7,4,11,8,0,64,5,3,44,6,15,27,24,35,20,184,317,694,1069,670,552,289,383,405,85,4458
506041135,37,6,121,37,53,37,34,27,5,359,0,0,0,0,3,0,0,0,0,7,3,15,10,9,8,3,10,5,3,61,12,8,22,15,8,17,20,17,29,145,628,1435,1215,696,765,369,341,331,100,5877
506041136,21,0,88,33,16,16,10,21,3,212,0,0,3,4,0,0,0,3,0,10,4,0,11,5,7,0,8,4,0,43,5,3,23,13,8,8,20,22,13,112,276,511,789,435,354,178,293,327,46,3209
506041137,23,17,133,63,49,40,33,32,10,406,0,0,3,3,0,0,0,0,0,10,4,11,9,10,10,7,14,8,0,79,9,15,32,15,21,19,29,24,23,191,520,1419,1426,807,838,430,453,485,112,6487
506051138,35,3,141,51,64,31,38,39,0,391,0,3,0,0,0,0,4,0,0,19,9,9,12,5,10,6,6,7,3,71,3,12,26,9,17,16,25,18,23,150,511,1121,1364,660,775,304,415,342,102,5586
506051139,21,5,64,43,40,23,23,30,0,245,0,0,0,0,0,0,0,0,0,5,4,9,8,6,5,0,10,4,3,49,6,0,9,6,17,7,18,9,12,87,332,604,849,409,452,170,288,202,53,3358
506051140,22,9,57,27,33,20,11,11,3,206,0,0,0,3,0,0,0,0,0,3,3,15,9,10,3,6,6,4,0,59,12,11,22,7,11,13,10,7,15,107,732,1399,833,460,574,239,177,172,59,4654
506051141,14,6,52,25,23,18,3,10,4,151,0,0,0,0,0,3,0,3,0,5,5,5,3,6,9,4,3,0,0,37,5,3,20,6,14,0,8,11,3,71,492,1068,677,361,416,157,112,150,43,3480
506061142,32,8,116,57,58,37,41,35,0,385,0,0,0,0,0,0,0,0,0,3,4,3,17,6,4,5,16,4,3,57,9,3,17,10,13,15,26,12,14,116,436,828,1318,661,598,305,404,286,71,4901
506061143,14,0,31,13,20,14,11,11,0,105,0,0,0,0,0,0,0,3,0,5,5,6,4,9,3,0,0,3,0,27,8,3,15,4,4,3,10,7,3,57,235,338,468,198,231,85,129,125,27,1837
506061144,6,3,19,8,3,3,9,6,0,53,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,10,4,3,8,11,4,3,7,6,3,54,167,208,285,130,124,47,92,76,22,1141
506071145,19,8,78,24,20,16,7,13,3,193,0,0,0,0,3,0,0,0,0,11,4,22,5,3,7,7,3,3,3,53,10,11,5,7,15,7,0,3,13,69,800,2435,634,466,657,315,107,192,65,5674
506071146,24,4,29,11,15,14,5,3,0,114,0,0,0,0,3,0,3,0,0,9,5,11,4,0,5,4,0,0,3,43,6,13,8,4,3,6,4,9,12,49,600,1490,347,259,445,201,78,141,48,3602
506071147,27,9,76,28,26,19,6,13,4,204,0,0,3,0,0,0,0,3,0,10,11,24,6,8,15,4,4,5,3,73,11,25,8,9,6,7,4,0,20,88,1161,2907,598,479,721,316,98,187,81,6545
507011148,37,6,109,47,60,51,19,23,3,359,0,0,0,0,0,0,0,3,0,4,10,14,17,14,3,0,4,4,0,63,11,7,26,10,20,11,7,13,16,127,786,1902,1158,616,836,302,254,272,72,6202
507011150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507011151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507011152,19,3,60,24,23,21,6,18,3,181,0,0,0,0,0,0,0,0,0,5,0,3,0,0,3,4,4,0,0,24,6,10,13,9,7,4,6,8,12,76,379,699,663,276,348,169,123,144,56,2849
507011153,5,4,59,20,20,11,3,12,0,141,0,0,0,0,0,0,0,0,0,3,5,10,10,0,3,3,0,3,0,41,3,5,8,11,8,7,7,11,14,65,260,783,511,297,290,127,103,143,35,2552
507011154,33,8,75,31,10,18,14,21,0,202,0,0,0,0,0,3,0,3,0,7,8,11,6,8,4,0,0,5,0,41,4,15,18,13,13,3,6,10,10,103,322,938,646,405,273,164,124,230,49,3162
507011155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
507011158,13,7,13,3,3,7,0,0,0,44,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,9,7,3,3,0,0,0,0,0,4,22,224,347,131,84,111,39,17,21,16,987
507011159,16,6,81,26,19,16,14,23,0,214,0,0,0,0,0,0,0,0,0,4,3,5,6,9,0,0,4,4,0,32,4,13,14,8,12,9,15,13,15,98,376,1059,815,394,474,198,184,222,59,3785
507011160,18,9,91,28,20,28,8,15,0,217,0,0,3,3,0,0,0,3,0,15,0,6,11,10,0,0,3,3,0,31,7,6,30,9,13,12,8,11,28,119,257,605,772,351,319,174,161,207,54,2913
507011161,30,14,108,55,46,30,17,27,7,334,0,0,3,0,0,0,0,3,0,9,3,12,16,13,9,3,3,3,0,68,7,9,14,6,14,10,10,18,21,97,592,1570,1048,531,695,289,236,253,74,5282
507011163,12,9,42,18,20,23,13,11,0,144,0,0,0,0,0,0,0,0,0,4,0,4,3,3,0,0,0,0,0,19,4,3,13,3,0,7,8,11,6,51,217,527,607,265,281,119,131,167,39,2349
507011259,33,0,65,31,24,15,17,14,0,195,0,0,0,0,0,0,0,0,0,3,3,3,5,3,8,0,7,0,8,35,7,4,17,3,9,4,9,10,8,76,348,718,602,302,375,134,140,137,47,2804
507011260,7,0,11,3,5,10,7,4,0,47,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,12,4,4,3,0,0,4,0,0,0,21,155,262,130,84,125,57,28,25,22,880
507021164,21,3,29,10,9,8,3,3,0,95,0,0,0,0,0,0,0,0,0,0,3,17,6,9,4,0,0,0,0,41,4,5,0,6,0,3,4,3,7,40,559,1294,289,216,274,138,42,60,37,2909
507021165,36,18,89,27,16,10,7,18,4,221,0,5,0,0,0,0,0,0,0,7,14,36,3,3,8,6,3,3,3,75,21,14,5,11,3,3,6,13,16,89,888,2620,580,468,483,240,120,182,74,5653
507021166,21,3,87,39,18,25,3,20,0,206,0,0,0,3,0,3,3,3,0,8,12,24,10,6,9,3,0,4,7,70,6,17,18,20,9,6,0,14,22,117,684,2042,703,472,461,232,125,215,93,5024
507021167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7
507031169,27,11,132,49,38,40,33,35,6,368,0,0,0,0,0,0,0,0,0,3,8,4,8,7,13,3,11,3,3,63,6,8,18,0,13,6,22,15,8,98,403,1096,935,633,594,292,332,317,79,4680
507031170,10,3,44,9,24,10,11,17,0,134,0,0,0,0,0,0,0,0,0,3,0,0,3,3,4,0,0,0,0,15,3,3,12,7,5,12,19,22,5,82,109,274,383,225,187,113,133,153,33,1610
507031172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,0,0,3,0,0,12
507031173,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,5
507031174,17,4,59,27,15,15,16,19,4,180,0,0,0,0,0,0,0,3,0,3,3,3,0,3,3,0,10,3,3,35,9,5,15,18,6,6,25,21,12,114,153,343,569,374,238,158,207,223,53,2315
507031261,15,7,41,15,18,8,5,4,0,123,0,0,0,0,0,0,0,0,0,3,3,5,3,0,0,0,0,3,0,18,5,3,13,0,6,3,5,0,5,43,206,465,467,222,224,89,91,96,32,1898
507041175,27,4,27,22,12,9,0,9,0,111,0,0,0,0,0,0,0,0,0,4,10,10,5,6,8,5,0,0,0,48,7,9,6,0,3,5,0,4,10,53,780,1728,322,269,488,230,51,98,67,4039
507041176,6,0,16,6,0,3,4,3,0,40,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,0,0,0,0,15,4,0,0,0,4,0,0,0,3,14,184,589,148,112,133,59,42,50,12,1337
507041177,27,10,67,28,26,28,3,10,3,195,0,0,0,0,0,3,0,0,0,5,5,10,9,6,5,3,4,3,5,55,11,16,13,3,8,7,5,3,10,77,775,2006,648,452,501,279,109,153,70,4986
507041178,20,10,59,36,17,26,10,4,0,184,3,0,3,3,0,0,0,0,0,13,7,15,7,0,9,5,0,3,0,50,4,11,8,8,8,3,3,6,16,69,886,2194,552,386,617,270,94,139,62,5187
507041179,10,3,24,13,11,8,0,11,0,80,0,0,0,0,0,0,0,0,0,0,4,3,0,4,0,3,0,3,0,19,7,5,5,3,3,4,0,3,4,31,357,1085,267,186,294,120,62,106,22,2504
507041180,16,12,35,26,20,9,3,9,0,137,0,0,0,0,3,0,0,0,0,6,5,9,9,3,3,4,0,6,0,41,3,5,9,3,4,0,8,0,12,50,593,1520,498,338,512,207,99,173,52,3991
507041181,25,6,62,38,35,18,11,18,0,208,0,0,0,0,0,0,0,0,0,3,12,19,6,12,14,7,0,3,5,73,6,14,17,6,15,10,6,4,25,99,1069,2142,662,473,679,315,113,183,79,5711
507041182,19,4,67,24,24,15,6,18,3,170,0,0,0,0,0,0,0,3,0,4,8,0,5,4,5,0,0,0,0,29,9,4,13,4,8,12,8,4,5,62,481,1417,564,355,482,244,111,231,47,3927
507041183,14,3,27,10,12,4,0,6,0,81,0,0,0,0,0,0,0,0,0,0,4,3,3,0,3,0,0,0,0,20,0,0,7,6,3,5,0,5,3,36,185,508,247,158,169,46,55,84,17,1471
507041184,6,5,15,11,13,13,0,7,0,66,0,0,0,0,0,0,0,0,0,0,0,3,3,3,6,3,0,0,0,15,0,4,3,0,3,3,0,0,10,27,369,881,187,149,280,135,30,68,34,2141
507051185,72,20,255,118,108,91,54,54,5,775,0,3,0,0,3,0,3,0,0,17,3,14,17,14,16,6,24,11,8,116,27,15,33,31,15,16,33,32,33,237,984,2004,2542,1406,1160,569,630,559,140,9998
507051186,13,0,59,30,13,15,8,11,0,153,0,0,0,0,0,0,0,0,0,3,3,3,4,0,4,0,0,0,0,14,3,0,10,11,4,9,12,15,11,66,117,268,509,324,193,120,154,154,32,1876
507051187,28,4,84,50,27,29,7,32,3,275,0,0,0,3,0,4,0,0,0,7,9,4,10,10,7,0,3,6,4,56,8,10,23,14,11,10,9,18,9,104,370,621,885,570,380,248,220,275,64,3638
507051188,17,3,87,60,17,19,23,35,3,265,0,0,0,0,0,0,0,0,0,6,6,6,14,4,11,0,9,3,0,47,7,8,26,24,8,9,10,19,22,122,387,616,993,594,371,193,225,272,68,3716
507051189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507051190,18,0,55,19,20,18,6,12,0,156,0,0,0,0,0,0,0,0,0,0,6,6,7,0,4,0,8,3,0,37,4,3,13,13,6,5,6,9,15,76,324,694,706,411,294,164,151,199,52,2993
507051191,46,13,138,61,50,39,19,18,3,395,3,0,0,0,0,0,0,3,0,10,12,9,10,10,8,0,13,9,8,79,19,8,22,15,20,13,18,18,22,154,693,1330,1566,813,662,319,295,302,110,6082
507051192,24,7,83,30,11,31,13,24,0,220,0,0,0,0,0,0,3,0,0,7,4,3,7,3,6,3,3,0,3,35,3,9,24,15,3,9,13,14,11,100,268,618,872,491,342,195,218,253,56,3321
507051193,17,7,58,21,17,11,16,24,5,176,0,0,0,0,0,0,0,0,0,3,5,0,10,4,3,7,8,3,5,44,3,5,20,12,4,9,10,23,18,98,224,459,746,360,286,159,181,232,59,2696
509011225,30,5,81,44,18,22,10,30,3,244,0,0,0,0,0,0,0,0,0,3,6,10,7,8,9,3,3,5,0,44,12,8,12,14,14,11,8,17,10,111,476,1101,646,572,408,242,165,298,44,3950
509011226,6,4,11,9,3,4,3,3,0,46,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,10,13,8,5,3,3,0,3,10,0,41,247,229,165,115,71,38,41,93,22,1027
509011227,10,4,20,8,12,6,5,8,0,76,0,0,0,0,0,0,0,0,0,3,3,3,8,5,3,0,0,0,0,21,4,3,8,5,3,6,3,3,8,35,129,343,250,199,170,77,72,81,21,1355
509011228,17,0,41,13,9,3,4,11,0,95,0,0,0,0,0,0,0,0,0,3,0,3,3,3,3,0,3,3,0,21,9,4,9,3,4,3,7,17,4,52,260,444,278,171,163,92,47,142,14,1612
509011229,3,0,6,3,3,4,0,8,0,25,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,9,0,6,0,0,3,0,4,4,27,297,90,115,44,61,17,41,82,8,755
509011230,9,0,17,3,9,3,3,10,0,63,0,0,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,9,9,0,8,5,3,0,9,22,6,65,154,211,198,104,79,48,52,128,11,988
509011231,14,0,13,0,4,4,4,10,0,51,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,0,7,10,0,10,4,7,6,8,9,4,49,348,151,143,93,92,35,49,117,13,1044
509011232,6,0,14,0,7,9,0,6,0,48,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,9,3,4,0,11,8,4,8,3,0,43,144,268,215,129,110,50,53,67,10,1039
509011233,16,4,65,20,13,14,16,23,0,175,0,0,0,0,0,3,0,0,0,4,3,3,4,6,5,3,3,4,3,35,4,4,19,10,6,3,18,16,12,101,244,427,647,472,280,180,163,265,48,2719
509011234,9,0,22,7,5,9,4,8,0,66,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,9,14,0,11,7,3,0,3,12,0,54,253,209,190,147,139,65,66,131,15,1203
509011235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
509021236,10,0,22,13,14,7,10,16,0,95,0,0,0,0,0,0,0,0,0,3,3,11,0,3,0,0,3,0,0,20,4,3,19,3,12,3,7,13,4,72,238,226,371,148,174,56,114,132,32,1498
509021237,4,0,12,10,3,3,0,11,0,36,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,4,0,7,9,0,11,5,0,0,11,11,6,52,207,138,147,100,64,28,48,91,11,828
509021238,6,0,12,6,3,4,3,9,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,12,0,4,3,3,3,3,39,232,142,141,84,94,39,53,74,18,885
509021239,18,3,37,11,15,5,14,22,0,112,0,0,0,0,0,0,0,5,0,5,3,4,3,3,3,6,5,3,0,26,21,4,9,7,7,10,20,28,6,108,404,256,397,156,203,75,155,315,35,1997
509021240,6,3,14,8,12,7,3,6,0,58,0,0,0,0,0,3,0,0,0,4,0,0,0,3,0,0,3,0,0,10,5,0,10,3,4,3,8,11,8,53,245,236,224,108,111,46,90,94,10,1157
509021241,6,4,24,3,6,7,3,10,0,61,0,0,0,0,0,0,0,0,0,4,10,0,0,3,3,0,0,3,0,16,11,0,12,3,5,4,6,9,0,51,309,162,202,101,122,62,86,112,4,1160
509021242,10,3,10,0,7,3,3,3,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,9,13,0,5,0,3,0,4,8,4,47,181,110,166,57,58,21,74,58,13,735
509021243,13,0,40,26,11,16,15,20,3,139,0,0,0,0,0,0,0,0,0,3,4,9,3,13,3,0,5,3,0,39,13,13,23,16,16,14,9,29,9,132,293,487,517,337,291,125,160,215,30,2461
509021244,9,0,15,6,8,3,6,4,0,51,0,0,0,0,0,0,0,0,0,0,3,4,0,0,3,3,3,0,0,16,9,0,8,7,0,3,13,10,7,49,163,242,243,121,117,59,101,62,22,1122
509021245,5,3,18,10,11,8,7,3,0,54,3,0,0,0,0,0,0,0,0,0,4,7,6,0,4,0,0,3,0,17,19,0,8,3,5,0,8,3,3,49,225,234,213,145,130,53,74,91,10,1169
509031246,9,0,9,3,3,3,3,3,3,37,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,3,3,7,3,7,3,5,3,7,48,194,126,99,73,78,24,61,75,21,750
509031247,14,0,13,6,13,0,0,3,0,48,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,10,20,0,5,3,3,0,9,6,3,53,385,155,152,83,93,36,67,101,13,1092
509031248,0,0,7,6,7,0,4,3,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,8,9,0,8,0,0,3,9,4,3,35,89,122,157,56,56,17,100,38,10,646
509031249,4,4,16,10,9,3,3,12,0,62,0,3,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,4,4,3,13,6,3,12,4,8,6,63,137,302,232,189,95,80,50,104,12,1195
509031250,3,0,18,4,5,0,5,6,0,39,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,12,26,3,6,9,3,0,5,4,3,59,339,211,158,111,93,35,61,103,12,1124
510011262,53,13,98,70,51,30,11,25,5,356,0,0,0,0,3,0,0,0,0,6,3,16,9,10,8,0,4,7,0,63,17,8,36,23,24,11,10,27,25,186,636,1283,797,664,587,276,155,282,85,4774
510011263,4,3,23,10,7,6,0,5,0,61,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,3,12,6,8,12,37,10,4,3,15,17,116,158,432,193,278,155,48,40,156,42,1490
510011264,3,0,3,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,3,7,7,0,4,6,6,41,61,148,44,73,26,10,12,44,18,433
510011265,18,0,43,15,18,13,8,6,0,127,0,3,0,0,0,0,0,0,0,4,5,3,0,6,8,0,0,0,0,34,11,9,25,13,11,4,11,10,17,106,289,545,355,279,240,86,96,140,41,2069
510011266,3,3,3,0,4,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,4,0,4,3,5,0,0,0,8,3,27,57,112,37,57,30,8,16,33,9,359
510021267,8,5,56,4,4,0,42,26,0,141,0,0,0,0,0,0,4,0,0,5,6,7,5,0,3,0,16,3,0,52,0,7,20,3,3,0,17,8,12,66,161,342,968,49,75,9,555,167,43,2359
510021268,12,0,21,13,5,4,16,7,0,87,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,6,0,0,10,8,0,20,8,6,0,10,7,6,62,152,225,533,105,100,34,236,87,23,1500
510021269,14,0,24,6,13,3,5,12,0,81,0,0,0,0,0,0,0,0,0,0,3,0,4,0,3,0,4,0,3,25,4,4,10,0,4,6,9,5,4,49,258,359,494,110,181,58,139,102,45,1749
510021270,12,10,23,15,17,10,10,19,0,120,0,0,0,0,0,3,3,4,0,14,4,4,8,3,4,3,13,0,3,34,5,10,40,13,10,16,21,15,21,155,189,460,968,258,266,125,277,219,70,2837
510031271,24,0,83,22,13,3,80,67,0,296,0,0,0,0,0,0,3,0,0,3,7,5,20,4,4,0,34,11,0,84,7,10,39,7,3,3,41,22,23,151,412,785,2551,193,291,45,799,591,84,5753
510031272,30,9,94,34,51,19,29,42,3,306,0,0,3,0,0,0,0,4,0,15,9,11,19,21,10,3,18,4,0,92,23,12,63,27,29,22,28,31,12,233,616,1092,1581,460,593,229,436,367,132,5508
510031273,12,3,18,13,15,0,13,14,0,100,0,0,0,0,0,0,0,5,0,5,3,7,3,0,4,0,18,0,0,39,7,8,15,4,3,4,10,10,12,70,144,281,696,115,164,23,264,105,21,1813
511011274,24,5,83,29,26,20,19,19,3,216,0,0,0,0,0,0,0,0,0,8,3,3,4,3,0,0,8,3,0,27,17,14,27,15,11,13,20,26,14,154,400,687,691,326,355,183,218,243,46,3147
511011275,7,0,3,5,3,0,9,4,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,18,0,3,0,0,0,8,13,0,57,330,116,126,55,74,28,80,94,8,916
511021276,6,3,20,5,15,7,6,16,0,81,0,0,0,0,0,0,0,5,0,7,0,0,0,5,7,0,0,4,0,12,3,7,8,4,8,7,6,9,5,70,170,250,224,138,141,52,54,121,30,1178
511021277,16,4,38,16,11,9,3,9,3,107,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,0,13,7,3,8,3,7,3,0,12,10,50,223,254,310,174,147,64,47,146,27,1391
511031278,10,3,33,20,13,6,21,6,0,109,0,0,0,0,0,0,0,0,0,8,4,3,8,4,4,0,8,3,3,31,0,6,14,5,0,8,20,8,14,88,120,194,515,165,143,76,266,112,48,1631
511031279,25,7,72,33,27,22,40,19,0,241,0,0,3,0,0,0,0,0,0,4,0,3,13,12,3,6,19,7,3,58,11,11,35,9,7,3,26,22,19,143,407,895,1159,427,333,161,453,217,64,4114
511031280,6,3,35,15,22,14,22,15,0,135,0,0,3,0,0,0,0,0,0,7,0,3,3,10,3,3,9,3,3,36,5,5,11,4,0,8,18,15,9,82,319,829,785,249,247,114,287,117,40,2984
511031281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
