SA2_MAINCODE_2016,All_inc_NS_Emp_AW,All_inc_NS_E_T,All_inc_NS_UnE_lfw_FTW,All_inc_NS_UnE_lfw_PTW,All_inc_NS_UnE_lfw_Tot,All_inc_NS_T_LF,All_inc_NS_Notin_LF,All_inc_NS_LF_sta_NS,All_inc_NS_Tot,Tot_Emp_WFT,Tot_Emp_WPT,Tot_Emp_AW,Tot_E_T,Tot_UnE_lfw_FTW,Tot_UnE_lfw_PTW,Tot_UnE_lfw_Tot,Tot_T_LF,Tot_Notin_LF,Tot_LF_sta_NS,Tot_Tot
213011331,3,3,0,0,0,4,3,4,16,123,88,14,219,16,26,47,265,172,5,442
213011332,0,0,0,0,3,4,3,0,10,190,114,18,328,27,28,55,379,309,3,697
213011333,0,5,0,0,0,6,23,9,35,162,154,30,341,33,37,69,408,475,12,900
213011334,0,5,0,0,0,5,16,13,37,204,185,22,416,58,48,107,527,709,24,1256
213011335,0,6,0,0,0,3,10,11,31,190,177,32,399,43,48,94,492,549,17,1054
213011336,0,3,0,0,0,3,4,3,8,83,62,11,160,22,13,33,196,234,4,437
213011337,0,4,0,0,0,9,11,10,28,140,108,17,263,40,33,72,338,372,16,722
213011338,0,11,0,0,3,8,11,10,33,204,155,21,375,47,54,104,481,566,24,1067
213011339,0,5,0,0,0,3,4,0,11,197,123,12,324,26,24,50,378,188,3,571
213011340,0,7,0,0,0,7,4,0,10,206,112,17,342,12,15,32,366,210,3,580
213021341,0,3,0,0,0,3,6,3,8,152,111,10,273,9,8,19,293,202,3,506
213021342,0,3,0,0,0,3,7,3,15,303,204,18,523,32,26,61,579,390,7,979
213021343,0,4,0,0,0,4,6,9,16,168,116,14,303,10,25,35,333,363,9,713
213021344,0,7,0,0,0,3,0,3,9,241,150,18,407,18,9,32,433,205,6,643
213021345,0,3,0,0,0,3,3,0,6,71,41,8,119,5,3,8,131,78,0,207
213021346,3,4,0,0,0,4,10,4,10,218,102,13,329,3,9,21,351,181,4,532
213031347,3,10,0,0,0,12,16,4,28,180,167,29,377,46,40,87,459,493,10,971
213031348,0,0,0,3,3,3,3,3,14,134,80,9,215,15,17,30,251,255,7,511
213031349,0,0,0,0,0,0,0,3,3,125,81,7,218,13,8,18,238,133,3,379
213031350,0,4,0,0,0,4,0,0,4,78,71,9,151,5,9,19,165,120,3,293
213031351,0,3,0,0,0,3,10,0,8,123,93,15,227,18,10,20,250,184,0,434
213031352,0,3,0,0,0,3,3,0,8,148,103,4,253,6,10,22,274,206,3,486
213041353,0,3,0,0,0,3,12,6,17,267,218,23,509,24,18,42,548,374,14,934
213041355,0,3,0,0,0,3,3,4,12,253,182,15,446,17,17,31,477,227,8,711
213041356,0,4,0,0,0,7,15,4,31,254,200,33,480,41,50,90,575,566,14,1154
213041357,3,4,0,5,5,11,18,11,38,292,238,32,556,48,55,108,663,597,12,1271
213041358,3,6,0,0,3,9,14,3,23,272,199,28,493,36,35,67,565,441,11,1019
213041359,0,0,0,0,0,0,0,3,4,26,17,0,43,0,4,5,47,39,0,88
213041360,0,3,0,0,0,3,3,6,9,184,135,24,345,16,17,33,378,185,5,568
213041461,0,0,0,0,0,0,0,0,3,54,43,9,103,9,8,18,120,70,0,186
213041462,0,0,0,0,0,0,0,3,9,77,59,0,132,7,7,12,148,86,3,236
213041463,0,3,0,0,3,4,5,7,17,293,176,18,488,25,27,45,532,234,8,771
213051361,0,10,0,0,0,10,6,7,17,299,176,35,518,28,28,52,569,321,12,899
213051362,0,3,0,0,0,3,11,6,23,265,181,19,464,37,28,70,530,419,7,963
213051363,0,3,0,0,0,0,0,4,9,93,41,8,149,13,10,26,170,187,8,364
213051365,0,4,0,0,0,3,14,9,27,401,244,36,679,44,28,73,754,388,13,1157
213051366,0,3,0,0,0,3,8,3,16,201,109,23,335,24,24,47,383,238,6,636
213051368,0,3,0,0,0,3,4,3,10,157,95,10,265,18,14,34,300,209,7,512
213051369,4,11,0,0,0,11,15,12,38,341,276,29,650,39,51,84,734,452,23,1208
213051464,0,3,0,0,0,3,4,4,12,113,84,11,207,20,13,29,236,135,5,383
213051465,0,10,0,0,0,9,0,3,10,294,156,15,470,22,17,42,511,211,5,727
213051466,0,4,3,0,3,7,3,0,14,145,84,16,241,24,16,38,281,110,4,388
213051467,0,7,0,0,0,6,13,13,36,276,184,28,487,39,37,76,568,555,31,1149
213051468,0,4,0,0,0,3,8,3,14,174,119,16,314,13,18,26,342,192,5,543
214011370,3,13,4,3,4,19,9,7,32,398,303,46,747,30,33,62,803,393,10,1208
214011371,3,10,0,4,4,9,11,15,39,370,331,39,742,48,47,97,839,537,23,1401
214011372,3,6,0,0,0,6,15,13,36,327,305,36,663,46,49,86,754,670,23,1442
214011373,0,4,0,0,0,4,10,4,12,251,181,18,445,18,12,26,472,202,4,676
214011374,0,14,0,0,3,15,4,5,20,397,318,28,740,12,35,47,786,320,7,1118
214011375,0,3,0,0,0,3,18,4,26,274,219,25,518,31,31,56,579,350,17,945
214011376,0,0,0,0,0,0,9,0,11,185,128,16,324,7,13,24,353,140,3,491
214021377,0,0,0,0,0,0,6,0,6,133,134,7,279,11,8,24,304,167,4,476
214021378,0,3,0,0,0,3,3,0,4,36,41,12,84,0,4,4,85,41,0,134
214021379,4,4,0,0,3,11,9,10,26,255,275,28,562,22,38,58,624,407,19,1047
214021380,0,6,0,0,0,6,7,4,24,297,334,33,668,20,28,43,708,389,13,1109
214021381,0,3,0,0,0,3,6,0,9,154,123,5,282,10,10,16,297,157,3,455
214021382,3,5,0,0,0,5,4,3,12,213,186,15,414,6,11,22,438,144,7,583
214021383,0,5,0,0,0,5,7,3,19,133,226,18,380,18,19,35,414,273,10,692
214021384,3,9,0,0,0,14,19,12,35,213,272,28,511,24,30,49,562,441,23,1025
214021385,0,3,0,0,0,3,3,0,9,266,255,30,555,21,18,43,601,251,3,852
215011386,0,3,0,0,0,3,4,3,11,100,78,11,188,7,7,16,205,142,3,350
215011387,0,0,0,0,0,0,0,0,5,11,17,3,30,0,4,8,37,38,0,74
215011388,0,7,0,0,0,7,8,5,20,166,178,13,364,17,30,46,404,299,6,715
215011389,0,0,0,0,0,0,0,0,0,27,15,0,48,3,3,5,52,33,0,89
215011390,0,0,0,0,0,0,4,3,10,41,34,4,79,4,8,9,92,105,3,201
215011391,0,0,0,0,0,0,3,0,3,28,32,3,65,0,0,0,66,53,0,117
215011392,0,3,0,0,0,3,3,0,4,57,72,12,138,7,0,7,145,145,3,291
215011393,0,0,0,0,0,0,0,0,0,15,17,0,38,0,0,3,42,32,0,74
215011394,0,0,0,0,0,0,9,5,17,33,59,8,103,7,0,4,106,134,3,247
215021395,0,0,0,0,0,0,0,5,5,66,50,11,120,5,3,5,125,72,9,208
215021396,0,5,0,0,0,5,5,0,7,55,32,3,93,11,4,10,109,86,0,195
215021398,0,0,0,0,0,0,0,0,0,27,21,3,46,3,4,3,57,42,0,97
215021399,0,0,0,0,0,0,3,3,10,46,54,4,105,9,5,11,119,133,8,256
215021469,0,7,0,0,0,5,22,6,37,231,216,20,465,39,34,72,543,465,15,1030
215021470,0,3,0,0,4,7,13,10,30,173,160,9,348,15,23,36,387,281,12,675
215031400,0,0,0,0,0,0,5,3,7,21,54,10,85,8,3,8,94,88,3,185
215031401,0,3,0,0,0,3,0,3,10,34,48,3,85,3,3,12,93,77,7,183
215031402,0,0,0,0,0,0,3,0,3,38,30,3,62,4,0,7,70,70,0,146
215031403,0,0,0,0,0,0,4,0,4,30,13,3,51,3,3,5,58,60,3,120
215031404,0,0,0,3,3,3,7,8,14,117,122,7,247,10,15,21,266,176,6,455
215031405,0,0,0,0,0,0,3,0,3,41,18,0,64,6,3,9,69,82,7,164
216011406,0,3,0,0,0,3,10,8,21,153,175,12,343,16,17,32,376,235,9,619
216011407,0,3,0,0,0,3,4,0,12,107,102,11,221,6,20,26,251,159,3,416
216011408,0,0,0,0,0,0,3,0,3,18,25,0,47,0,4,10,54,48,3,101
216011409,0,0,0,0,0,3,0,0,8,22,37,4,62,3,3,6,69,73,3,145
216011410,0,0,0,0,0,0,3,0,4,46,32,3,77,11,0,10,88,88,0,180
216021411,0,3,0,0,0,3,3,3,9,71,49,15,133,7,3,11,146,114,6,263
216021412,0,0,0,0,0,0,6,0,6,19,19,4,38,5,7,8,50,37,3,86
216021413,3,4,0,0,0,4,7,6,16,104,132,8,250,15,16,30,274,221,18,513
216021414,0,0,0,0,0,0,3,3,10,59,95,3,156,21,5,19,175,128,3,308
216031415,3,5,0,0,3,6,8,4,19,101,113,20,235,13,13,21,263,208,8,476
216031416,0,8,0,0,0,8,8,0,17,240,228,29,497,23,26,49,540,360,12,917
216031417,0,12,0,0,0,9,13,13,39,253,221,30,503,27,45,73,580,392,16,990
216031418,0,5,0,0,0,5,3,0,6,33,21,4,56,0,0,3,60,33,0,98
216031419,0,0,0,0,0,0,7,4,13,73,76,14,158,4,6,14,171,139,8,320
217011420,0,0,0,0,0,0,7,3,14,77,64,7,151,3,4,11,163,108,8,277
217011421,0,0,0,0,0,0,9,3,13,95,111,10,215,6,6,16,231,156,3,399
217011422,3,3,0,0,0,3,5,0,11,126,127,15,271,17,20,35,297,210,3,518
217011423,0,0,0,0,0,0,0,0,0,39,55,9,103,3,6,5,106,58,0,168
217031471,0,3,0,0,0,3,3,0,6,33,49,7,85,0,3,4,86,65,3,159
217031472,0,0,0,0,0,3,7,5,17,107,158,15,276,12,15,28,301,239,11,547
217031473,0,0,0,0,0,0,0,6,8,48,42,4,98,5,0,7,104,56,7,166
217031474,0,0,0,0,0,0,6,0,9,40,41,8,86,9,3,12,101,91,0,193
217031475,0,0,0,0,0,0,4,3,8,65,58,5,124,3,3,8,141,77,9,223
217031476,0,0,0,0,0,0,3,3,3,18,39,3,66,3,0,4,67,46,3,115
217041477,0,0,0,0,0,0,0,0,0,50,47,8,100,8,3,12,111,81,3,199
217041478,0,4,0,0,0,8,7,0,13,63,95,7,158,9,9,17,180,109,4,285
217041479,3,5,0,0,3,12,6,14,27,231,306,28,571,13,27,40,617,339,19,976
217041480,0,5,0,0,0,5,3,0,10,114,134,20,269,8,14,22,292,183,5,481
297979799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299999499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301011001,3,7,0,3,4,10,3,0,13,284,213,16,515,15,16,30,550,292,4,844
301011002,0,3,0,0,0,3,0,3,3,97,63,3,164,7,7,12,171,61,6,241
301011003,0,3,0,0,0,0,3,8,14,234,120,10,361,15,14,31,395,152,12,554
301011004,0,3,0,0,0,3,7,4,13,297,164,31,491,25,24,44,534,300,10,838
301011005,0,0,0,0,0,0,5,0,7,79,64,6,149,8,7,14,164,70,0,233
301011006,0,0,0,0,0,0,4,0,10,208,139,13,356,11,10,18,377,125,0,503
301021007,0,0,0,0,0,4,7,0,14,254,165,19,438,27,21,45,489,222,8,717
301021008,0,0,0,0,0,0,3,0,4,89,56,3,148,7,3,11,157,53,3,215
301021009,3,4,0,0,0,7,3,4,10,204,144,17,361,22,13,32,392,196,10,596
301021011,0,0,0,0,0,0,0,0,4,91,63,0,154,4,4,9,163,57,0,224
301021012,0,0,0,0,0,0,3,0,6,213,135,15,361,10,9,23,379,119,0,497
301021013,3,0,0,0,0,0,3,0,7,228,138,12,377,12,11,28,404,190,0,597
301021527,0,5,0,0,0,5,12,8,17,61,95,8,164,17,23,39,204,277,11,493
301031014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301031015,0,3,0,0,0,3,0,0,3,117,71,0,191,5,5,13,201,83,0,284
301031016,4,3,0,0,0,3,0,3,8,201,110,21,330,18,10,30,354,186,3,547
301031017,0,0,0,0,0,0,0,0,4,76,40,3,116,7,0,8,126,75,3,208
301031018,0,3,0,0,0,3,3,0,8,172,92,7,268,9,10,16,291,125,3,420
301031019,0,0,0,0,0,0,0,0,3,150,72,3,225,0,0,0,230,53,0,279
301031020,0,0,0,0,0,0,0,5,6,229,112,18,354,15,12,27,380,237,4,627
301031021,0,4,0,0,0,4,12,3,14,286,175,22,482,20,18,43,522,247,6,779
302011022,0,3,0,0,0,3,0,0,3,125,67,16,207,9,9,15,218,110,0,334
302011023,0,3,0,0,0,3,0,0,4,86,46,12,148,3,7,4,151,53,0,209
302011024,0,0,0,0,0,0,3,0,3,133,68,9,217,6,7,9,228,100,0,329
302011025,0,3,0,0,0,3,0,0,4,144,86,8,236,10,8,21,256,126,8,388
302011026,0,0,0,0,0,0,0,0,0,101,64,5,170,3,3,5,178,63,3,239
302021027,0,3,0,0,0,3,0,3,6,179,100,10,296,15,13,24,324,135,10,461
302021028,0,0,0,0,0,0,6,7,12,132,82,9,225,7,8,21,245,172,9,429
302021029,0,0,0,0,0,0,0,0,3,86,50,3,146,5,4,8,154,90,7,248
302021030,0,0,0,0,0,0,0,4,6,70,39,8,113,3,8,7,121,66,4,197
302021031,0,6,0,0,0,3,3,0,8,217,95,13,325,16,9,22,344,127,0,477
302021032,0,0,0,0,0,0,3,4,9,92,62,11,163,7,5,10,177,150,9,331
302021033,0,0,0,0,0,0,3,0,3,96,55,9,162,12,5,12,170,139,0,317
302021034,0,3,0,0,0,3,0,3,3,141,66,9,216,7,4,9,232,150,7,384
302031035,0,0,0,0,0,0,0,3,7,140,92,16,249,9,16,19,271,147,4,422
302031036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302031037,0,0,0,0,0,0,0,0,0,9,8,3,18,0,0,0,24,9,0,25
302031038,0,0,0,0,0,0,0,0,3,95,46,4,148,4,8,18,159,75,4,244
302031039,0,0,0,0,0,0,0,3,4,155,85,8,244,5,3,11,253,126,6,384
302031040,0,3,0,0,0,3,3,3,10,202,86,7,300,13,7,28,321,122,6,446
302041041,0,3,0,0,0,3,3,3,6,287,156,22,474,16,23,37,516,253,3,769
302041042,0,0,0,0,0,0,3,0,4,150,76,14,234,11,12,20,259,157,3,417
302041043,0,0,0,0,0,0,3,0,4,71,54,9,128,0,5,5,139,69,0,206
302041044,0,0,0,0,0,0,6,0,3,72,51,7,128,3,0,3,129,93,3,226
302041045,0,0,0,0,0,3,8,3,8,202,128,16,339,14,15,30,372,152,3,525
302041046,0,0,0,0,0,0,0,3,4,139,102,8,254,23,15,34,285,252,3,543
303011047,0,0,0,0,0,0,0,0,0,138,75,10,232,3,4,12,236,95,0,335
303011048,0,3,0,0,0,3,0,0,3,60,37,3,102,3,0,6,110,68,3,175
303011049,0,0,0,0,0,0,0,0,5,190,113,10,314,7,10,19,330,150,0,478
303011050,0,0,0,0,0,0,3,0,4,106,69,9,180,9,11,24,197,143,3,348
303011051,3,6,0,0,0,6,5,0,10,178,106,10,295,3,10,15,311,161,3,471
303021052,0,4,0,0,0,3,0,3,9,126,64,10,204,8,7,16,223,136,3,362
303021053,0,0,0,0,0,5,0,0,5,166,100,11,276,11,9,23,296,147,0,443
303021054,0,0,0,0,0,0,0,0,0,67,30,0,93,8,3,13,106,58,0,163
303021055,0,0,0,0,0,0,0,0,3,88,59,13,164,3,5,5,168,68,0,241
303021056,0,7,0,0,0,7,0,0,8,118,72,13,202,10,10,22,229,150,0,376
303021057,0,0,0,0,0,0,0,0,3,63,35,4,113,3,3,8,121,80,0,198
303021058,0,0,0,0,0,0,0,0,0,46,24,4,79,3,4,7,85,50,0,135
303021059,0,0,0,0,0,3,0,3,3,126,56,4,186,9,4,10,196,78,3,281
303031060,0,0,0,0,0,0,3,3,7,169,101,19,293,12,17,22,317,186,9,514
303031061,0,0,0,0,0,0,0,0,3,70,35,5,111,6,7,9,121,95,3,214
303031062,0,0,0,0,0,4,0,0,8,123,75,6,209,11,7,14,222,145,3,371
303031063,0,4,0,0,0,4,4,3,11,204,146,25,370,20,13,39,407,240,7,659
303031064,0,0,0,0,0,0,0,0,0,52,38,3,86,3,3,3,96,67,3,163
303031065,0,0,0,0,0,0,0,3,5,118,69,9,197,12,16,24,221,134,3,357
303031066,0,4,0,0,0,4,0,0,8,150,106,10,266,7,4,16,280,157,3,437
303041067,0,0,0,0,0,0,4,0,4,65,38,7,103,10,9,21,123,98,4,219
303041068,0,7,0,0,0,7,0,0,3,126,70,13,211,15,11,25,238,121,4,363
303041069,0,0,0,0,0,0,0,0,0,40,38,4,80,9,9,17,91,74,0,170
303041070,0,0,0,0,0,7,0,0,6,98,67,9,176,8,7,15,191,98,0,291
303041071,0,3,0,0,0,3,0,0,5,126,71,7,205,14,8,20,227,121,3,351
303051072,0,0,0,0,0,0,9,0,7,147,81,17,243,17,5,23,268,125,0,393
303051073,0,0,0,0,0,0,0,3,8,245,177,9,432,28,19,47,482,270,7,751
303051074,0,0,0,0,0,3,0,0,3,64,21,4,95,7,3,13,103,45,0,148
303051075,0,3,0,0,0,3,3,0,3,183,112,12,307,16,16,36,343,134,3,479
303051076,0,0,0,0,0,3,5,5,16,161,84,14,258,23,32,56,310,299,12,621
303061077,0,0,0,0,0,0,0,0,5,92,44,7,144,9,3,14,151,109,3,269
303061078,0,0,0,0,0,0,3,3,8,212,108,12,332,11,12,25,356,218,5,576
303061079,0,0,0,0,0,0,3,3,4,75,55,10,138,13,7,20,153,179,6,342
303061080,0,3,0,0,0,4,3,0,7,189,145,18,356,29,12,40,392,290,7,693
304011081,0,0,0,0,0,0,0,0,3,95,63,4,160,11,3,18,184,86,5,270
304011082,0,0,0,0,0,6,0,0,6,106,54,5,169,5,3,14,178,84,0,265
304011083,0,0,0,0,0,0,0,0,0,72,47,3,118,7,3,7,130,46,0,175
304011084,0,0,0,0,0,0,0,0,0,120,72,10,195,0,4,7,199,77,3,279
304011085,0,0,0,0,0,0,0,0,0,56,29,3,93,3,3,3,95,33,0,130
304021086,0,0,0,0,3,3,0,0,3,168,87,9,267,11,9,16,290,90,0,377
304021087,0,0,0,0,0,0,0,0,0,68,44,4,121,3,0,3,123,57,0,175
304021088,0,3,0,0,0,3,0,0,3,113,67,13,186,5,6,9,198,77,0,274
304021089,0,0,0,0,0,0,0,0,0,46,24,3,68,3,3,5,74,34,0,103
304021090,0,3,0,0,0,3,3,0,4,141,82,7,230,5,11,15,246,88,0,339
304021091,0,0,0,0,0,0,0,0,0,54,24,3,77,4,0,4,81,32,0,115
304031092,0,0,0,0,0,0,3,0,3,97,49,3,152,0,4,4,157,58,3,218
304031093,0,0,0,0,0,0,0,0,3,64,37,4,111,7,4,14,119,46,3,167
304031094,0,0,0,0,0,0,0,3,3,120,72,6,200,10,7,19,215,143,4,365
304031095,0,3,0,0,0,3,3,0,7,81,42,3,130,3,5,6,136,54,0,182
304031096,0,0,0,0,0,0,0,0,0,71,28,0,99,7,9,19,116,62,0,177
304031097,0,0,0,0,0,0,0,0,0,72,35,4,105,10,3,15,118,66,0,186
304041098,0,0,0,0,0,3,0,0,3,112,59,11,180,10,10,16,195,96,3,295
304041099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
304041100,0,5,0,0,0,5,3,3,8,104,100,6,213,15,6,23,238,185,12,432
304041101,0,0,0,0,0,0,0,0,4,138,90,3,236,7,0,11,240,104,0,348
304041102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304041103,0,0,0,0,0,0,0,0,4,246,175,16,443,15,12,20,462,170,3,639
304041104,0,0,0,0,0,0,0,3,3,141,78,8,226,6,9,11,233,83,3,318
305011105,0,0,0,0,0,0,0,0,0,62,23,3,90,6,3,10,96,55,0,157
305011106,0,0,0,0,0,0,0,0,0,36,14,0,49,0,3,3,57,19,0,72
305011107,0,0,0,0,0,0,0,0,4,74,56,3,136,10,10,17,158,61,0,214
305011108,0,0,0,0,0,0,0,0,0,62,45,4,118,3,3,9,126,44,0,169
305011109,0,3,0,0,0,3,4,0,6,101,55,9,165,10,8,11,178,93,0,267
305011110,0,0,0,0,0,0,0,0,0,79,32,3,116,3,4,10,119,58,0,178
305011111,0,3,0,0,0,3,0,0,0,47,17,3,65,0,5,8,70,37,0,109
305011112,0,0,0,0,0,0,0,0,0,115,61,5,178,11,3,11,186,99,0,291
305021113,0,0,0,0,0,0,0,0,3,61,35,3,98,3,0,8,103,41,0,145
305021114,0,0,0,0,0,3,0,0,3,83,37,8,130,5,6,11,141,56,0,197
305021115,0,0,0,0,0,0,0,3,3,35,29,5,68,6,7,10,77,37,3,117
305021116,0,0,0,0,0,0,0,0,0,71,39,0,116,3,3,7,117,37,0,156
305021117,0,3,0,0,0,3,3,0,8,187,117,12,316,15,6,24,340,125,0,461
305021118,0,3,0,0,0,3,0,0,3,84,41,3,128,4,0,6,139,46,0,183
305031119,0,0,0,0,0,0,0,0,0,42,13,0,59,0,0,0,59,15,0,69
305031120,0,0,0,0,0,0,0,0,0,79,42,3,123,0,6,8,130,58,0,181
305031121,0,0,0,0,0,0,0,0,0,43,27,3,77,4,6,10,90,43,0,131
305031122,3,4,0,0,0,4,3,0,3,163,69,7,236,10,8,16,252,88,3,341
305031123,0,0,0,0,0,0,0,0,0,52,27,3,79,0,0,0,80,40,0,123
305031124,0,0,0,0,0,0,0,0,4,68,25,6,102,8,5,19,116,40,0,159
305031125,0,0,0,0,0,0,0,0,0,77,31,0,110,3,0,5,114,45,0,158
305031126,0,0,0,0,0,0,0,0,4,74,46,3,122,9,3,8,135,101,6,241
305031127,0,0,0,0,0,0,0,0,3,66,34,8,112,0,3,4,114,39,4,156
305031128,0,0,0,0,0,0,0,0,3,77,30,3,103,3,0,3,111,38,3,150
305031129,0,0,0,0,0,0,0,0,0,39,18,4,62,3,4,5,68,30,0,93
305031130,0,0,0,0,0,0,3,0,3,77,49,8,135,3,4,8,142,69,0,205
305031131,0,0,0,0,0,0,3,0,5,116,70,10,193,6,5,14,208,85,0,299
305041132,0,0,0,0,0,0,0,0,0,178,94,5,275,5,10,11,285,102,0,391
305041133,0,0,0,0,0,0,0,0,0,52,23,9,75,3,3,3,81,29,0,109
305041134,0,0,0,0,0,0,3,0,3,115,70,6,189,6,3,8,205,79,0,279
305041135,0,0,0,0,0,0,0,0,4,112,45,3,171,6,4,11,177,77,0,250
305041136,0,0,0,0,0,0,0,0,3,68,34,3,105,8,4,9,113,34,0,151
305041137,0,0,0,0,0,0,0,0,0,91,51,3,142,4,3,9,150,72,0,222
306011138,0,3,0,0,0,3,3,0,4,86,47,3,139,4,6,9,145,53,0,202
306011139,0,3,0,0,0,3,5,0,7,156,126,16,298,12,14,29,322,137,5,466
306011140,0,0,0,0,0,0,0,0,0,80,52,3,145,8,9,13,157,34,0,196
306011141,0,4,0,0,0,4,0,3,10,215,143,16,373,4,14,19,396,123,3,514
306011142,0,5,0,0,0,5,0,0,6,214,168,18,395,23,17,38,435,169,3,610
306011143,0,0,0,0,0,3,0,0,5,100,93,13,202,19,15,33,233,113,3,352
306021144,0,3,0,0,0,7,6,5,10,141,93,10,244,21,16,40,283,161,4,450
306021145,0,5,0,0,0,3,7,3,15,104,97,10,213,24,16,34,254,120,4,379
306021146,0,0,0,0,0,0,9,0,6,119,75,17,206,11,10,27,234,147,7,382
306021147,4,6,0,0,0,6,9,3,14,189,128,19,333,24,21,46,378,248,8,634
306021148,0,3,0,0,3,3,3,0,8,131,94,12,237,17,18,38,272,154,0,426
306021149,0,3,0,0,0,3,11,6,15,134,119,12,261,16,11,25,288,185,13,483
306021150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306021151,0,5,0,0,0,5,9,3,19,102,90,13,207,32,29,59,266,243,13,519
306021152,0,4,0,0,0,3,4,5,15,77,75,9,161,21,13,34,191,132,7,332
306021153,0,0,0,0,0,0,4,0,11,156,88,9,248,12,8,26,277,115,6,399
306021154,0,3,0,0,0,3,8,3,12,65,60,11,137,23,11,35,168,139,5,311
306021155,3,0,0,0,0,0,7,3,12,84,42,3,135,19,4,23,158,121,5,276
306021156,0,0,0,0,0,0,4,0,4,138,112,6,257,17,11,32,288,120,0,406
306021157,3,3,0,0,0,3,8,3,16,88,64,7,163,26,21,44,208,139,5,350
306031158,0,0,0,0,0,0,3,0,3,30,32,6,69,9,10,15,86,58,0,145
