SAL_CODE_2021,Tot_OcMngr,Tot_OcProf,Tot_OcTechTrdW,Tot_OcComPerS,Tot_OcClericAdm,Tot_OcSalesWk,Tot_OcMacOp_Driv,Tot_OcLab,Tot_OcID_NS,Tot_Tot
SAL51544,156,453,105,120,140,93,44,85,27,1229
SAL51545,25,6,11,9,3,3,5,10,0,69
SAL51546,122,238,58,48,88,44,16,32,6,660
SAL51547,36,4,7,3,7,0,4,16,0,72
SAL51548,11,8,3,0,0,3,3,4,0,36
SAL51549,351,732,541,374,454,228,301,260,63,3297
SAL51550,23,18,53,24,19,10,30,21,0,205
SAL51551,3,0,0,0,0,0,0,0,0,14
SAL51552,9,6,13,12,7,12,9,4,0,75
SAL51553,0,4,0,0,0,0,0,0,0,11
SAL51554,26,5,4,5,0,0,0,4,0,45
SAL51555,15,0,12,3,9,3,17,13,0,63
SAL51556,19,0,0,0,0,0,0,0,0,18
SAL51557,0,0,17,0,0,0,38,5,0,66
SAL51558,618,1334,1368,1059,908,574,750,743,102,7458
SAL51559,0,0,7,0,0,3,0,6,0,20
SAL51560,3,0,0,0,0,0,0,0,0,5
SAL51561,18,20,16,13,5,3,6,4,0,81
SAL51562,14,4,0,0,0,3,4,9,0,35
SAL51563,0,0,0,3,0,0,4,0,0,10
SAL51564,949,2489,510,729,665,409,229,575,72,6626
SAL51565,659,1334,237,284,363,250,50,129,47,3356
SAL51566,9,0,3,0,0,0,0,4,0,26
SAL51567,107,184,107,71,95,67,60,67,18,769
SAL51568,8,0,0,0,0,0,0,0,0,14
SAL51569,367,622,703,551,377,444,309,518,68,3949
SAL51570,0,0,0,0,0,0,0,0,0,0
SAL51571,9,0,0,0,0,0,0,5,0,18
SAL51572,30,6,16,0,10,3,9,9,0,92
SAL51573,10,32,30,26,15,18,16,22,0,173
SAL51574,4,3,0,0,0,0,0,4,0,13
SAL51575,8,0,0,0,0,0,0,5,0,10
SAL51576,0,0,3,0,6,4,3,0,0,14
SAL51577,74,120,162,62,79,35,115,48,18,709
SAL51578,434,1157,191,204,250,162,38,105,31,2577
SAL51579,0,0,0,0,0,0,0,0,0,0
SAL51580,518,1679,340,370,449,189,105,193,50,3903
SAL51581,29,4,0,4,6,4,3,4,0,57
SAL51582,27,29,51,16,22,19,30,20,3,212
SAL51583,12,0,3,3,0,0,4,0,0,19
SAL51584,32,0,0,0,7,0,3,6,0,51
SAL51585,59,36,45,15,32,27,19,29,7,273
SAL51586,21,35,34,28,35,9,21,15,4,208
SAL51587,23,4,0,5,0,0,0,6,3,42
SAL51588,270,555,562,554,413,289,307,432,71,3454
SAL51589,17,0,8,0,3,0,9,9,0,52
SAL51590,10,0,0,0,0,0,0,0,0,18
SAL51591,0,0,0,0,0,0,0,5,0,5
SAL51592,49,56,117,60,64,31,65,49,10,508
SAL51593,267,657,188,219,164,110,54,91,23,1766
SAL51594,42,44,65,35,35,18,19,19,5,277
SAL51595,0,0,0,0,0,0,0,0,0,3
SAL51596,0,0,0,0,0,0,0,0,0,7
SAL51597,12,3,0,0,4,0,0,0,0,18
SAL51598,0,0,0,0,0,0,0,0,0,4
SAL51599,0,0,0,0,0,0,0,0,0,0
SAL51600,54,11,19,10,15,7,20,23,0,160
SAL51601,69,84,329,76,94,41,174,96,24,984
SAL51602,0,0,3,0,0,0,0,0,0,8
SAL51603,0,0,0,0,0,0,0,0,0,3
SAL51604,12,0,0,0,0,0,0,0,0,16
SAL51605,5,0,0,0,0,0,0,0,0,9
SAL51606,8,0,3,0,0,5,0,5,0,27
SAL51607,3,4,0,0,0,0,0,0,0,5
SAL51608,4,0,4,3,0,0,0,3,0,16
SAL51609,20,0,0,0,0,0,3,0,0,25
SAL51610,311,750,359,282,302,213,153,205,40,2612
SAL51611,6,3,4,10,9,3,0,9,0,43
SAL51612,985,3036,1053,1035,1124,715,414,683,127,9166
SAL51613,12,20,9,10,4,5,0,5,0,63
SAL51614,191,56,49,31,36,23,54,79,8,528
SAL51615,0,0,20,3,4,9,11,9,0,60
SAL51616,55,45,51,35,49,32,32,38,0,343
SAL51617,305,920,432,461,387,231,222,329,46,3330
SAL51618,25,20,40,17,11,3,36,32,8,191
SAL51619,38,26,14,8,10,4,4,8,3,111
SAL51620,10,14,7,7,8,7,8,11,0,65
SAL51621,3,0,0,4,0,0,0,4,0,8
SAL51622,40,15,11,3,4,4,5,8,0,94
SAL51623,461,1066,264,258,397,272,82,151,42,2988
SAL51624,32,43,50,30,19,31,20,26,0,247
SAL51625,57,110,192,154,92,95,110,222,22,1056
SAL51626,0,0,0,0,0,0,0,0,0,0
SAL51627,8,0,0,0,4,0,0,0,0,12
SAL51628,9,0,4,0,0,0,0,0,0,15
SAL51629,35,18,10,11,14,5,10,19,0,129
SAL51630,15,0,4,5,0,0,0,0,0,26
SAL51631,5,0,4,0,0,0,5,0,0,18
SAL51632,61,48,76,39,51,33,51,64,5,426
SAL51633,11,0,0,0,3,0,0,0,0,15
SAL51634,20,10,11,9,5,5,4,14,0,86
SAL51635,43,84,136,121,60,91,76,111,6,737
SAL51636,9,3,14,8,4,7,14,8,0,71
SAL51637,80,168,71,81,74,55,48,48,11,628
SAL51638,370,766,198,196,263,156,59,117,21,2133
SAL51639,0,0,0,0,0,0,0,0,0,0
SAL51640,19,28,55,23,26,19,35,41,0,248
SAL51641,711,1310,722,610,806,454,211,342,43,5224
SAL51642,34,4,8,4,9,6,4,6,0,76
SAL51643,0,0,0,0,0,0,0,0,0,0
SAL51644,10,0,0,3,0,0,0,8,0,21
SAL51645,4,0,0,5,0,0,0,5,0,23
SAL51646,61,60,75,47,46,28,30,28,7,393
SAL51647,79,101,135,71,102,66,75,37,8,673
SAL51648,13,9,7,4,4,0,4,6,5,45
SAL51649,3,3,4,5,3,0,0,0,4,18
SAL51650,21,0,3,0,0,0,5,3,0,34
SAL51651,50,60,103,62,74,47,72,89,9,569
SAL51652,10,25,39,19,16,12,15,9,6,152
SAL51653,0,0,0,0,0,0,0,0,0,0
SAL51654,34,15,18,9,22,5,9,20,0,140
SAL51655,3,0,0,0,0,0,0,0,0,8
SAL51656,38,53,28,66,25,8,25,29,10,281
SAL51657,3,0,0,0,3,0,0,0,4,13
SAL51658,5,0,0,0,0,0,0,0,0,12
SAL51659,7,13,13,8,5,3,12,10,0,76
SAL51660,122,209,182,199,124,134,98,139,17,1240
SAL51661,0,0,0,0,0,0,0,0,0,0
SAL51662,14,4,25,9,8,0,42,14,0,110
SAL51663,25,0,5,0,4,0,6,9,0,42
SAL51664,124,148,80,63,47,49,18,63,10,602
SAL51665,35,47,27,9,19,3,4,17,5,168
SAL51666,142,228,285,196,155,173,131,191,18,1524
SAL51667,444,595,914,683,599,381,504,548,101,4774
SAL51668,11,0,0,0,0,0,0,3,0,20
SAL51669,0,0,0,0,0,0,0,4,0,3
SAL51670,430,696,770,420,538,301,296,445,69,3960
SAL51671,35,7,10,4,11,4,0,12,4,84
SAL51672,3,0,0,0,0,0,0,7,0,11
SAL51673,9,0,0,0,0,0,3,0,0,10
SAL51674,9,5,0,0,0,0,0,5,3,30
SAL51675,32,12,43,26,13,15,34,36,7,218
SAL51676,14,0,0,0,0,0,0,0,0,19
SAL51677,27,6,0,0,3,0,3,7,0,49
SAL51678,18,7,3,6,8,0,4,6,5,53
SAL51679,0,0,0,0,0,0,0,0,0,0
SAL51680,7,0,6,8,0,5,3,7,0,33
SAL51681,0,0,0,0,0,0,0,0,0,0
SAL51682,0,0,0,0,0,0,0,0,0,0
SAL51683,12,8,4,0,4,0,0,3,0,42
SAL51684,14,3,0,0,0,0,6,5,0,35
SAL51685,5,3,3,0,3,0,0,0,0,14
SAL51686,7,5,0,3,5,0,0,0,0,28
SAL51687,5,3,0,0,0,0,0,0,0,7
SAL51688,843,2045,887,828,959,500,356,536,106,7060
SAL51689,18,7,12,5,0,4,6,3,0,53
SAL51690,97,115,148,119,95,68,91,123,15,875
SAL51691,6,3,4,0,3,0,0,8,0,25
SAL51692,15,4,0,5,0,3,3,6,6,44
SAL51693,7,6,0,3,3,0,0,0,0,16
SAL51694,7,0,3,4,0,0,0,3,0,12
SAL51695,48,22,13,13,12,5,9,26,4,158
SAL51696,4,0,0,0,0,0,0,0,0,3
SAL51697,4,0,0,0,0,0,4,4,0,13
SAL51698,0,0,0,0,0,0,0,0,0,0
SAL51699,0,0,0,0,0,0,0,0,0,0
SAL59494,107,257,272,223,150,77,213,292,33,1614
SAL59797,9,33,83,9,10,0,31,98,6,277
SAL60001,11,7,8,4,4,4,3,8,0,53
SAL60002,7,6,4,0,0,3,0,0,0,27
SAL60003,13,22,25,19,19,16,11,10,4,130
SAL60004,27,60,89,52,44,20,36,51,4,390
SAL60005,42,51,77,98,47,77,54,97,16,561
SAL60006,227,307,185,120,211,117,36,70,12,1284
SAL60007,14,16,10,4,11,5,8,16,3,73
SAL60008,6,7,7,6,11,6,5,3,0,44
SAL60009,4,0,0,0,0,0,0,0,0,0
SAL60010,7,0,3,0,4,3,0,3,0,24
SAL60011,50,93,39,24,27,18,9,23,3,280
SAL60012,6,9,12,9,5,3,3,14,0,64
SAL60013,40,54,69,50,32,33,20,42,6,348
SAL60014,7,3,0,0,0,3,0,3,0,22
SAL60015,0,0,3,5,0,0,0,4,0,9
SAL60016,0,0,0,0,0,3,0,4,0,9
SAL60017,3,4,0,4,0,0,0,0,0,14
SAL60018,5,0,0,0,0,3,0,3,0,14
SAL60019,3,0,0,0,0,0,3,3,0,13
SAL60020,0,0,0,0,0,0,0,7,0,11
SAL60021,0,0,0,0,0,0,0,0,0,0
SAL60022,124,199,185,166,169,136,91,124,29,1226
SAL60023,13,8,11,7,4,8,8,16,0,62
SAL60024,7,5,0,4,0,0,0,0,0,19
SAL60025,0,3,0,4,6,0,0,7,0,23
SAL60026,55,54,132,85,105,66,82,91,25,704
SAL60027,0,0,3,3,0,3,4,3,0,23
SAL60028,0,0,0,0,0,0,0,0,0,0
SAL60029,10,4,5,3,0,0,6,0,0,29
SAL60030,0,4,0,0,0,0,0,4,0,12
SAL60031,4,8,6,6,0,0,5,6,0,34
SAL60032,26,20,22,11,10,8,13,22,0,125
SAL60033,190,467,80,106,112,67,15,53,15,1103
SAL60034,33,36,74,47,36,54,75,106,10,483
SAL60035,12,37,22,22,7,12,7,18,0,141
SAL60036,43,55,68,50,49,45,47,57,13,431
SAL60037,10,6,7,5,0,0,3,7,4,40
SAL60038,0,0,0,0,0,0,0,0,0,0
SAL60039,334,693,246,328,315,195,61,154,39,2362
SAL60040,0,0,7,4,7,4,5,9,0,31
SAL60041,0,0,0,0,0,0,0,0,0,3
SAL60042,140,188,193,188,179,125,98,156,25,1292
SAL60043,11,3,5,5,4,4,0,3,0,31
SAL60044,83,75,54,51,49,28,13,96,9,458
SAL60045,22,21,14,18,4,14,6,22,9,136
SAL60046,7,9,9,5,4,9,0,0,5,42
SAL60047,15,10,7,10,5,3,11,15,0,72
SAL60048,18,6,8,3,9,5,9,11,0,72
SAL60049,6,12,12,17,9,15,6,6,0,86
SAL60050,13,0,0,0,0,3,0,4,0,27
SAL60051,561,1120,462,470,543,283,99,241,60,3833
SAL60052,97,146,107,84,102,81,44,58,9,724
SAL60053,16,16,20,19,21,12,8,9,4,112
SAL60054,14,4,3,7,6,3,9,3,0,53
SAL60055,3,0,12,0,9,6,7,4,0,48
SAL60056,0,0,6,4,0,0,0,3,0,12
SAL60057,3,0,0,0,5,0,0,0,3,17
SAL60058,33,30,18,16,11,6,17,19,4,148
SAL60059,13,10,0,7,3,9,0,4,3,43
SAL60060,48,108,13,21,31,21,0,4,6,249
SAL60061,5,0,0,0,0,0,0,0,0,5
SAL60062,15,9,13,11,7,5,3,6,0,54
SAL60063,57,11,35,29,20,13,23,39,8,233
SAL60064,0,3,9,0,3,0,3,4,3,31
SAL60065,31,20,47,16,31,20,38,24,4,234
SAL60066,3,3,0,0,0,0,0,4,0,9
SAL60067,0,0,0,0,0,0,0,0,0,0
SAL60068,27,3,6,6,10,4,9,16,0,84
SAL60069,11,11,8,10,4,3,8,0,3,61
SAL60070,22,20,8,4,4,3,0,12,3,73
SAL60071,0,0,0,0,0,0,0,0,0,0
SAL60072,26,31,54,28,33,13,12,25,3,219
SAL60073,75,75,187,263,141,175,165,279,37,1398
SAL60074,136,97,150,93,68,46,68,108,14,770
SAL60075,220,224,474,387,401,259,251,313,56,2594
SAL60076,8,0,0,0,0,0,0,10,0,22
SAL60077,18,13,15,10,4,9,5,11,0,77
SAL60078,6,3,0,0,0,0,0,9,0,24
SAL60079,0,0,0,3,5,0,9,3,0,19
SAL60080,12,28,33,36,31,18,28,31,0,217
SAL60081,0,8,0,3,0,0,0,4,4,24
SAL60082,14,8,15,5,11,3,6,8,4,85
SAL60083,5,0,0,0,0,0,0,0,0,3
SAL60084,42,87,35,50,31,37,12,38,8,332
SAL60085,0,0,0,0,0,0,4,4,0,16
SAL60086,14,6,6,7,3,8,6,16,0,71
SAL60087,0,0,0,0,0,0,0,0,0,0
SAL60088,3,0,0,5,0,0,0,3,0,19
SAL60089,14,21,21,13,9,9,11,14,4,124
SAL60090,130,155,122,97,118,51,30,41,16,762
SAL60091,0,0,10,8,3,4,3,4,0,34
SAL60092,3,3,0,0,0,0,0,0,0,11
SAL60093,88,64,96,67,78,43,52,74,3,559
SAL60094,69,43,61,35,23,47,25,80,11,390
SAL60095,7,3,0,8,3,0,0,4,0,21
SAL60096,0,0,0,0,0,0,0,0,0,0
SAL60097,0,0,0,0,0,0,0,0,0,0
SAL60098,0,0,0,0,0,0,0,0,0,0
SAL60099,64,104,125,90,80,49,45,66,9,631
SAL60100,20,24,21,21,19,15,8,24,9,155
SAL60101,63,53,61,26,58,26,39,39,4,372
SAL60102,8,13,11,7,7,6,7,16,5,70
SAL60103,6,0,8,0,0,0,0,0,0,24
SAL60104,22,0,8,6,7,0,0,13,0,57
SAL60105,0,0,0,0,0,0,0,0,0,0
SAL60106,0,0,0,0,0,0,0,0,0,0
SAL60107,4,0,0,0,0,0,0,4,0,9
SAL60108,5,3,0,0,0,0,0,0,0,9
SAL60109,6,3,7,0,7,3,6,3,0,28
SAL60110,68,84,160,153,115,76,77,150,26,907
SAL60111,20,3,14,3,6,3,5,16,0,63
SAL60112,20,3,19,8,6,5,8,14,0,87
SAL60113,306,448,615,589,520,352,278,528,65,3690
SAL60114,21,9,10,12,9,3,6,17,0,84
SAL60115,26,22,53,81,43,47,38,102,14,430
SAL60116,22,20,16,11,10,3,12,12,6,102
SAL60117,6,5,4,0,0,0,3,6,0,29
SAL60118,48,121,54,47,35,24,5,14,3,349
SAL60119,6,0,0,4,0,0,4,0,0,19
SAL60120,17,13,25,18,13,10,17,15,6,122
SAL60121,43,21,37,53,20,14,5,69,5,258
SAL60122,38,52,55,44,45,26,21,32,14,325
SAL60123,8,4,8,5,0,6,3,16,0,53
SAL60124,25,60,24,13,17,11,3,13,3,175
SAL60125,0,3,0,0,0,0,0,0,0,12
SAL60126,22,63,24,48,29,20,21,36,6,269
SAL60127,15,15,18,3,14,5,6,12,0,94
SAL60128,0,0,0,0,0,0,0,0,0,0
SAL60129,0,0,0,0,4,0,0,8,0,14
SAL60130,0,0,0,0,0,0,0,0,0,6
SAL60131,0,0,0,0,0,0,0,0,0,0
SAL60132,22,39,36,13,18,7,7,14,0,158
SAL60133,10,4,21,33,12,0,4,19,0,94
SAL60134,32,44,46,21,20,20,22,28,6,234
SAL60135,0,0,0,0,0,0,0,0,0,0
SAL60136,19,0,3,0,4,0,0,6,0,34
SAL60137,4,3,9,3,3,5,0,4,0,32
SAL60138,49,87,54,25,40,11,7,19,6,307
SAL60139,119,38,89,47,42,46,71,137,22,610
SAL60140,10,5,3,0,0,0,3,5,0,33
SAL60141,18,4,10,9,7,0,13,6,0,76
SAL60142,55,38,64,39,36,31,24,108,6,394
SAL60143,94,124,91,77,69,49,38,58,31,627
SAL60144,19,5,0,0,0,0,0,7,0,35
SAL60145,11,0,7,3,0,0,4,5,0,41
SAL60146,0,0,0,0,0,0,0,0,0,0
SAL60147,15,19,11,12,9,4,3,16,3,98
SAL60148,210,159,143,180,103,107,101,174,24,1202
SAL60149,0,13,0,0,0,0,0,0,0,20
SAL60150,13,3,5,3,9,4,0,14,0,51
SAL60151,10,0,3,8,5,0,0,5,0,30
SAL60152,32,34,53,69,42,39,29,61,8,359
SAL60153,0,0,0,0,0,0,0,0,0,4
SAL60154,33,44,16,20,19,6,10,9,0,151
SAL60155,33,42,43,18,34,19,12,14,8,217
SAL60156,574,885,860,1003,648,646,424,911,114,6077
SAL60157,39,69,43,34,43,15,20,22,8,285
SAL60158,0,0,0,0,0,0,0,0,0,0
SAL60159,8,16,8,0,8,3,4,7,0,46
SAL60160,146,229,244,179,158,104,48,138,30,1274
SAL60161,9,12,3,5,3,0,3,12,0,55
SAL60162,54,64,58,42,26,39,19,42,3,352
SAL60163,10,0,3,4,3,5,0,5,0,32
SAL60164,0,0,0,0,0,0,0,0,0,0
SAL60165,48,58,42,48,31,11,21,99,12,362
SAL60166,12,16,13,11,15,16,9,10,5,108
SAL60167,0,5,10,3,7,3,0,3,0,30
SAL60168,49,58,84,46,46,28,39,39,10,409
SAL60169,21,45,22,16,10,4,5,10,0,127
SAL60170,30,14,17,16,18,10,10,22,3,142
SAL60171,21,11,12,8,7,3,0,4,0,65
SAL60172,117,270,57,130,87,76,13,63,17,820
SAL60173,13,10,23,28,15,5,11,10,7,126
SAL60174,23,48,19,18,21,5,4,24,5,169
SAL60175,11,15,14,7,7,5,4,9,0,69
SAL60176,133,138,200,224,126,147,134,371,39,1504
SAL60177,192,393,101,146,126,90,34,83,13,1175
SAL60178,10,10,10,4,5,5,4,6,0,58
SAL60179,0,0,0,0,0,0,0,0,0,0
SAL60180,0,7,5,0,0,7,4,0,0,22
SAL60181,22,4,0,7,5,3,3,12,6,61
SAL60182,11,0,0,0,0,0,0,0,0,12
SAL60183,6,6,3,3,3,5,4,4,0,28
SAL60184,10,5,14,8,4,7,10,8,0,65
SAL60185,21,29,40,34,33,13,13,22,0,197
SAL60186,19,20,17,24,10,10,13,18,8,132
SAL60187,30,7,13,15,8,3,10,15,0,100
SAL60188,24,28,27,16,21,7,16,22,0,167
SAL60189,8,6,9,9,0,0,0,3,0,33
SAL60190,7,16,8,18,6,5,8,18,5,89
SAL60191,13,5,0,0,0,0,0,9,4,38
SAL60192,3,0,3,0,3,0,4,0,0,18
SAL60193,11,14,16,11,8,12,8,12,0,102
SAL60194,106,111,83,66,64,43,41,50,4,572
SAL60195,40,43,68,45,40,25,29,35,6,325
SAL60196,14,14,5,5,6,5,3,90,0,142
SAL60197,12,12,5,4,7,3,0,10,0,50
SAL60198,0,3,0,12,3,0,6,10,0,35
SAL60199,56,194,34,38,32,22,3,20,9,411
SAL60200,17,9,12,20,7,5,21,29,0,135
SAL60201,0,0,0,0,0,0,0,6,0,8
SAL60202,0,0,0,0,0,0,5,3,0,11
SAL60203,0,0,0,0,0,0,0,0,0,0
SAL60204,19,16,14,20,6,6,14,12,0,109
SAL60205,7,12,9,6,4,3,0,6,0,40
SAL60206,9,3,0,4,4,0,4,9,0,32
SAL60207,67,61,132,81,92,44,34,58,11,585
SAL60208,50,16,23,19,14,29,25,49,3,217
SAL60209,0,0,0,0,0,0,0,0,0,3
SAL60210,0,0,0,0,0,0,0,0,0,0
SAL60211,53,89,56,36,28,28,28,42,14,373
SAL60212,9,8,7,6,4,4,4,7,0,38
SAL60213,11,4,0,9,4,8,4,12,0,50
SAL60214,8,7,9,7,7,5,9,12,0,59
SAL60215,71,88,76,63,52,30,30,68,13,492
SAL60216,0,0,0,0,0,0,0,0,0,0
SAL60217,4,0,0,0,0,0,0,0,0,7
SAL60218,22,10,41,77,12,52,42,88,8,349
SAL60219,0,0,0,0,0,0,0,0,0,0
SAL60220,10,23,16,10,11,4,6,11,4,98
SAL60221,26,34,19,21,8,11,4,23,0,150
SAL60222,63,59,56,42,34,25,37,54,5,382
SAL60223,86,79,86,59,53,28,52,90,12,540
SAL60224,201,439,257,228,269,154,28,114,30,1717
SAL60225,104,110,228,208,114,124,209,273,39,1418
SAL60226,12,4,6,4,0,4,0,10,0,40
SAL60227,11,17,5,0,8,0,0,0,4,47
SAL60228,56,144,33,50,27,25,5,17,3,359
SAL60229,48,55,53,40,28,27,17,39,10,320
SAL60230,6,3,4,3,6,3,6,10,0,34
SAL60231,8,4,7,16,11,0,12,14,5,73
SAL60232,44,44,41,23,25,28,20,31,6,256
SAL60233,12,20,18,11,21,5,11,3,0,103
SAL60234,9,4,4,10,6,0,10,3,0,49
SAL60235,414,715,739,965,640,541,371,769,142,5292
SAL60236,3,0,0,4,0,0,0,3,0,13
SAL60237,19,16,17,11,6,0,5,8,0,83
SAL60238,21,45,72,92,39,50,44,68,0,448
SAL60239,10,17,14,11,13,3,4,6,6,78
SAL60240,0,0,0,0,0,0,0,0,0,8
SAL60241,0,9,4,5,3,0,0,4,0,32
SAL60242,10,4,5,5,0,4,0,9,4,45
SAL60243,3,0,0,3,0,0,0,4,0,13
SAL60244,139,140,208,148,187,95,57,61,21,1053
SAL60245,3,0,5,5,3,0,3,0,0,16
SAL60246,7,7,4,9,7,3,3,3,0,51
SAL60247,9,0,10,4,5,0,0,17,4,49
SAL60248,31,56,56,41,31,40,21,40,8,322
SAL60249,0,9,3,7,0,0,0,6,0,22
SAL60250,10,9,3,0,4,0,8,0,0,36
SAL60251,15,22,5,7,14,8,0,5,0,71
SAL60252,23,9,15,22,10,0,10,18,0,105
SAL60253,58,106,49,39,56,46,13,28,9,405
SAL60254,37,44,47,30,39,21,10,40,13,280
SAL60255,0,0,0,0,0,0,0,0,0,0
SAL60256,28,9,13,9,0,4,11,13,0,90
SAL60257,120,184,215,142,176,133,111,126,26,1238
SAL60258,41,24,27,11,22,18,20,22,3,179
SAL60259,24,4,13,8,10,5,16,16,7,103
SAL60260,5,0,3,3,8,0,4,0,0,31
SAL60261,15,4,6,0,3,4,0,11,4,52
SAL60262,4,7,5,4,0,0,0,4,4,23
SAL60263,26,49,49,42,31,35,30,57,0,324
SAL60264,35,83,36,39,22,18,16,19,5,281
SAL60265,8,6,4,8,5,4,0,10,0,49
SAL60266,11,11,8,15,6,5,9,11,8,84
SAL60267,9,3,7,5,4,9,12,6,0,48
SAL60268,17,16,49,62,34,44,48,59,12,342
SAL60269,0,0,0,0,0,0,0,4,0,5
SAL60270,0,4,0,0,0,0,0,3,0,17
SAL60271,25,34,21,22,29,15,26,15,4,191
SAL60272,10,11,13,12,7,6,8,6,0,68
SAL60273,7,0,0,0,0,0,0,0,0,15
SAL60274,25,50,68,69,43,66,57,75,4,461
SAL60275,42,61,55,35,41,23,16,15,7,291
SAL60276,197,499,133,266,167,152,37,115,28,1592
SAL60277,3,0,0,0,0,0,0,0,0,11
SAL60278,0,3,4,3,5,5,8,7,0,34
SAL60279,45,41,76,29,46,33,26,20,3,321
SAL60280,61,117,55,44,48,26,9,21,8,385
SAL60281,601,1222,577,650,745,370,146,290,59,4663
SAL60282,5,5,0,0,0,0,0,0,0,25
SAL60283,18,69,55,43,42,23,8,12,4,274
SAL60284,0,0,0,0,0,0,0,0,0,0
SAL60285,149,202,216,137,166,95,88,181,25,1256
SAL60286,0,0,0,0,0,0,0,0,0,0
SAL60287,0,0,0,0,0,0,0,0,0,3
SAL60288,159,276,221,276,117,164,95,205,19,1527
SAL60289,38,18,22,17,8,11,20,30,3,163
SAL60290,6,0,0,4,0,0,0,0,0,20
SAL60291,9,0,0,0,0,0,0,4,0,22
SAL60292,20,11,7,5,5,6,5,10,0,76
SAL60293,28,33,36,26,9,8,5,28,6,172
SAL60294,0,0,0,0,0,0,0,0,0,9
SAL60295,12,27,18,16,18,4,6,8,4,114
SAL60296,4,0,0,0,4,0,4,3,0,19
SAL60297,29,20,27,20,20,16,26,16,5,184
SAL60298,16,9,14,8,7,10,6,8,0,86
SAL60299,10,9,11,12,11,10,4,10,5,82
SAL60300,10,3,7,12,10,8,3,6,0,54
SAL60301,12,15,38,23,28,17,29,25,6,194
SAL60302,64,114,70,48,37,26,23,44,4,425
SAL60303,4,0,0,0,0,0,0,0,0,7
SAL60304,18,12,0,3,5,5,3,9,0,61
SAL60305,30,19,20,9,9,4,12,9,0,120
SAL60306,236,398,294,296,239,205,150,205,37,2053
SAL60307,739,1457,766,776,847,548,197,509,118,5964
SAL60308,170,355,130,130,130,96,14,79,13,1126
SAL60309,12,3,3,8,6,3,5,7,0,43
SAL60310,49,70,71,70,47,29,46,51,11,442
SAL60311,17,0,8,3,0,0,0,0,0,36
SAL60312,19,11,6,12,3,5,5,7,0,77
SAL60313,3,0,0,5,0,9,0,10,0,27
SAL60314,0,0,0,0,0,0,0,0,0,0
SAL60315,0,0,0,0,0,0,0,0,0,0
SAL60316,0,0,0,0,0,0,0,0,0,7
SAL60317,5,11,9,3,0,5,0,3,0,43
SAL60318,27,41,13,18,12,5,4,8,7,134
SAL60319,16,14,16,3,8,0,5,3,3,70
SAL60320,247,266,357,312,215,224,199,317,34,2165
SAL60321,191,344,189,165,176,111,29,86,23,1311
SAL60322,241,511,141,243,193,158,62,109,31,1694
SAL60323,8,3,20,19,10,8,18,15,3,107
SAL60324,23,14,17,10,7,12,5,15,7,108
SAL60325,0,3,0,0,0,0,0,0,0,5
SAL60326,4,0,4,7,0,3,8,0,0,27
SAL60327,292,486,348,342,261,228,152,171,36,2312
SAL60328,19,5,4,3,0,6,11,18,0,75
SAL60329,45,56,34,41,32,12,16,11,5,253
SAL60330,3,5,0,0,0,0,0,6,0,15
SAL60331,467,1206,373,495,458,236,76,194,52,3546
SAL60332,35,54,32,12,25,22,9,13,9,205
SAL60333,17,7,11,3,0,7,10,8,4,63
SAL60334,56,59,79,56,60,27,19,37,16,407
SAL60335,0,0,0,0,0,0,0,0,0,0
SAL60336,4,0,0,0,3,0,0,0,0,13
SAL60337,9,0,5,3,0,5,7,3,0,36
SAL60338,12,14,17,13,7,4,6,14,0,81
SAL60339,12,0,6,0,0,0,4,3,0,27
SAL60340,6,0,5,3,0,0,0,0,0,18
SAL60341,47,47,33,32,22,17,18,33,9,263
SAL60342,407,790,359,391,412,230,110,206,49,2950
SAL60343,0,0,0,0,0,0,0,0,0,0
SAL60344,0,0,0,0,0,0,0,0,0,0
SAL60345,18,11,3,10,3,0,0,14,0,64
SAL60346,5,3,0,0,3,0,3,0,0,17
SAL60347,15,7,16,11,8,5,5,5,0,69
SAL60348,0,0,0,0,0,0,0,0,0,0
SAL60349,0,0,0,0,0,0,0,0,0,0
SAL60350,234,233,307,252,209,155,173,255,31,1855
SAL60351,16,33,25,16,16,12,4,12,3,134
SAL60352,9,0,3,3,4,5,6,4,4,39
SAL60353,5,0,0,0,0,0,0,0,0,5
SAL60354,23,5,6,6,7,4,7,12,3,72
SAL60355,0,7,3,0,0,0,0,4,5,16
SAL60356,0,0,0,0,0,0,0,0,0,5
SAL60357,23,55,31,28,21,18,15,14,7,215
SAL60358,22,20,19,16,17,8,16,11,9,136
SAL60359,5,0,4,0,0,0,5,4,0,20
SAL60360,21,40,16,27,10,7,6,13,5,141
SAL60361,3,5,0,0,0,0,3,8,0,20
SAL60362,37,62,40,29,31,13,7,21,0,246
SAL60363,6,4,0,0,0,0,0,4,0,13
SAL60364,12,13,9,6,5,5,0,8,0,50
SAL60365,4,4,13,0,5,0,14,12,0,61
SAL60366,0,0,4,0,0,0,0,0,0,4
SAL60367,30,66,43,23,19,16,8,18,5,218
SAL60368,7,0,0,0,0,0,0,0,0,7
SAL60369,0,0,0,0,0,0,0,0,0,0
SAL60370,8,10,9,7,8,8,9,7,0,60
SAL60371,12,9,8,9,3,3,5,19,0,59
SAL60372,0,4,3,5,0,0,0,0,0,11
