SA2_MAINCODE_2016,Sme_Usl_ad_1_yr_ago_as_2016_M,Sme_Usl_ad_1_yr_ago_as_2016_F,Sme_Usl_ad_1_yr_ago_as_2016_P,Dif_Usl_ad_1_yr_ago_Sme_SA2_M,Dif_Usl_ad_1_yr_ago_Sme_SA2_F,Dif_Usl_ad_1_yr_ago_Sme_SA2_P,Dif_Us_ad_1_ago_Dif_SA2_NSW_M,Dif_Us_ad_1_ago_Dif_SA2_NSW_F,Dif_Us_ad_1_ago_Dif_SA2_NSW_P,Dif_Us_ad_1_ago_Dif_SA2_Vic_M,Dif_Us_ad_1_ago_Dif_SA2_Vic_F,Dif_Us_ad_1_ago_Dif_SA2_Vic_P,Dif_Us_ad_1_ago_Dif_SA2_Qld_M,Dif_Us_ad_1_ago_Dif_SA2_Qld_F,Dif_Us_ad_1_ago_Dif_SA2_Qld_P,Dif_Us_ad_1_ago_Dif_SA2_SA_M,Dif_Us_ad_1_ago_Dif_SA2_SA_F,Dif_Us_ad_1_ago_Dif_SA2_SA_P,Dif_Us_ad_1_ago_Dif_SA2_WA_M,Dif_Us_ad_1_ago_Dif_SA2_WA_F,Dif_Us_ad_1_ago_Dif_SA2_WA_P,Dif_Us_ad_1_ago_Dif_SA2_Tas_M,Dif_Us_ad_1_ago_Dif_SA2_Tas_F,Dif_Us_ad_1_ago_Dif_SA2_Tas_P,Dif_Us_ad_1_ago_Dif_SA2_NT_M,Dif_Us_ad_1_ago_Dif_SA2_NT_F,Dif_Us_ad_1_ago_Dif_SA2_NT_P,Dif_Us_ad_1_ago_Dif_SA2_ACT_M,Dif_Us_ad_1_ago_Dif_SA2_ACT_F,Dif_Us_ad_1_ago_Dif_SA2_ACT_P,Dif_Us_ad_1_ago_Dif_SA2_OT_M,Dif_Us_ad_1_ago_Dif_SA2_OT_F,Dif_Us_ad_1_ago_Dif_SA2_OT_P,Dif_Us_ad_1_ago_Dif_SA2_Tot_M,Dif_Us_ad_1_ago_Dif_SA2_Tot_F,Dif_Us_ad_1_ago_Dif_SA2_Tot_P,Difnt_Usl_add_1_yr_ago_OS_M,Difnt_Usl_add_1_yr_ago_OS_F,Difnt_Usl_add_1_yr_ago_OS_P,Difnt_Usl_add_1_yr_ago_Ns_M,Difnt_Usl_add_1_yr_ago_Ns_F,Difnt_Usl_add_1_yr_ago_Ns_P,Difnt_Usl_add_1_yr_ago_Tot_M,Difnt_Usl_add_1_yr_ago_Tot_F,Difnt_Usl_add_1_yr_ago_Tot_P,N_stated_M,N_stated_F,N_stated_P,Tot_M,Tot_F,Tot_P
701011005,1115,943,2052,49,39,88,40,35,77,40,36,73,66,57,123,12,12,29,36,25,62,0,0,0,212,195,404,15,11,28,0,0,0,415,372,789,84,82,169,6,3,12,557,500,1053,357,204,559,2023,1644,3668
701011006,927,852,1776,7,15,29,12,3,13,12,9,17,19,11,29,13,11,22,9,10,13,0,0,0,124,115,238,0,3,3,0,0,0,182,157,338,18,24,42,17,16,29,231,209,446,153,135,280,1311,1195,2501
701011007,847,821,1661,37,34,66,10,17,25,10,17,35,42,45,85,8,3,14,28,19,40,0,0,0,166,159,328,0,0,3,0,0,0,267,267,530,55,60,117,6,11,13,358,369,725,173,154,321,1378,1335,2718
701011008,1182,1077,2262,70,68,139,31,38,74,37,38,74,56,59,112,16,20,38,28,18,47,0,0,0,256,260,512,0,0,3,0,0,0,425,443,866,104,101,200,11,12,22,609,614,1231,327,280,610,2121,1980,4102
701011009,954,826,1777,18,25,51,26,21,43,23,11,32,49,46,96,19,18,34,37,22,61,0,0,3,186,156,342,6,3,12,0,0,0,348,284,628,17,20,35,11,3,16,393,330,726,167,121,287,1512,1273,2785
701021010,740,725,1467,16,13,28,8,9,9,3,5,9,17,15,29,3,0,3,5,8,18,0,0,0,80,92,171,0,0,0,0,0,0,116,126,244,38,42,78,3,0,3,168,182,351,137,141,276,1048,1046,2095
701021011,887,914,1799,8,8,16,0,3,3,3,11,12,8,4,13,3,3,9,3,3,10,0,0,0,97,106,205,0,0,0,0,0,0,121,132,259,12,13,19,4,0,4,143,150,294,118,114,233,1148,1177,2325
701021012,414,395,807,0,3,3,4,3,13,3,0,3,9,10,19,6,3,4,3,0,8,0,0,0,108,88,194,0,0,0,0,0,0,141,108,242,9,10,17,3,7,11,155,127,277,102,84,189,668,602,1272
701021013,1221,1116,2334,41,33,82,17,8,27,26,20,39,25,23,46,16,17,42,9,15,27,4,7,11,165,182,343,0,0,0,0,0,0,263,267,529,76,61,144,5,3,6,387,372,754,265,189,453,1866,1671,3541
701021014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701021015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701021016,869,883,1751,32,32,68,17,18,35,7,11,24,24,22,44,16,7,24,8,16,30,0,0,0,232,236,465,0,3,3,0,0,0,304,314,621,43,51,96,4,8,8,385,400,785,237,222,457,1491,1507,2995
701021017,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,0,0,0,8,0,13
701021018,639,655,1295,11,14,21,7,3,10,5,5,18,8,3,7,4,7,7,3,0,6,0,0,0,78,78,151,0,0,0,0,0,0,109,97,204,13,9,20,0,5,5,125,121,245,98,106,199,867,879,1742
701021019,1755,1779,3538,52,58,105,3,4,9,13,7,20,18,11,29,3,3,7,7,9,14,0,0,0,157,205,363,0,0,3,0,0,0,198,241,445,39,47,92,8,8,15,297,360,654,329,359,691,2384,2496,4878
701021020,1684,1608,3285,50,50,99,15,12,27,13,22,40,17,14,36,20,19,37,17,22,41,0,0,0,222,203,419,0,0,3,0,0,0,304,292,605,34,43,76,7,5,11,397,393,791,227,211,438,2306,2215,4515
701021021,1332,1340,2677,76,62,140,61,79,144,44,63,99,88,101,188,18,24,35,37,31,68,0,4,5,418,385,805,20,18,41,0,0,0,685,705,1391,57,58,116,7,13,21,828,831,1664,164,176,337,2329,2351,4675
701021022,1592,1595,3186,42,42,86,8,8,17,21,17,41,23,23,46,6,18,28,17,20,35,0,0,0,183,188,368,0,0,3,0,0,0,262,278,540,30,39,64,14,7,17,345,361,708,321,281,603,2255,2236,4492
701021023,802,801,1599,24,24,51,16,11,18,7,13,16,4,6,17,8,5,11,4,8,15,0,0,0,175,159,330,0,0,0,0,0,0,209,201,407,36,42,77,8,3,12,280,265,544,182,175,360,1269,1237,2505
701021024,760,693,1452,5,3,7,11,8,13,3,7,7,3,3,9,3,6,11,3,6,9,0,0,0,93,84,175,0,0,0,0,0,0,115,107,229,25,28,48,3,3,3,148,138,290,110,116,231,1016,954,1968
701021025,1203,1143,2351,61,55,120,30,33,66,25,37,56,33,33,69,17,17,39,26,32,55,0,0,0,208,210,415,3,8,11,0,0,0,339,366,703,59,71,133,3,8,8,465,499,964,246,222,474,1916,1873,3784
701021026,981,995,1979,37,32,72,13,27,43,19,24,42,22,25,46,16,20,40,19,20,37,0,3,3,173,172,342,0,0,0,0,3,3,265,291,559,46,68,116,5,4,6,358,397,752,248,250,498,1587,1635,3227
701021027,850,880,1736,26,28,53,9,11,17,7,13,16,10,12,22,10,11,21,10,8,14,0,3,8,124,131,256,0,0,0,0,0,0,175,181,356,17,37,53,0,5,9,224,250,473,152,143,294,1232,1276,2504
701021028,751,698,1453,13,10,25,8,4,13,7,3,16,11,7,20,3,9,11,0,7,9,0,0,0,129,112,238,3,0,5,0,0,0,164,143,311,31,29,59,0,0,3,214,182,399,156,148,298,1126,1028,2153
701021029,695,665,1360,9,3,8,8,4,8,0,8,8,5,12,19,6,3,4,5,11,20,0,0,3,75,86,162,0,0,0,0,0,0,107,119,223,15,18,31,0,0,4,129,143,272,125,110,235,943,916,1862
701021030,918,879,1800,22,21,39,0,0,0,8,6,12,0,7,7,0,0,5,8,7,13,0,0,0,115,122,238,0,0,0,0,0,0,135,143,279,16,25,45,3,6,9,173,193,367,124,112,241,1218,1186,2404
701031031,2149,1248,3398,23,18,42,100,14,112,92,23,116,208,28,241,31,11,39,92,26,118,7,5,8,153,118,268,15,5,16,0,0,0,693,223,919,24,13,40,8,4,12,752,259,1011,2237,309,2545,5138,1823,6959
701031032,3435,3075,6510,99,99,198,24,16,43,17,12,32,47,49,94,9,15,23,29,28,53,3,4,8,267,235,502,3,0,5,0,0,0,391,355,747,15,24,35,12,7,26,516,486,1005,583,496,1078,4531,4060,8593
701031033,14,3,15,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,3,0,4,0,0,0,17,3,25
701031034,1225,1130,2351,13,13,22,15,10,20,14,10,23,23,28,47,8,9,16,20,14,34,0,3,3,174,160,333,0,0,0,0,0,0,247,227,481,6,10,15,7,0,7,275,256,524,200,184,375,1695,1560,3256
701031035,1698,1378,3077,47,46,92,20,11,38,23,11,36,41,31,70,6,11,16,29,18,49,0,0,0,137,129,264,0,0,4,0,0,0,263,220,478,15,17,34,4,0,4,333,279,614,492,285,775,2517,1951,4468
701041036,1014,1008,2028,43,46,83,16,18,33,4,10,15,23,32,53,7,5,8,3,12,21,0,0,0,219,212,434,0,3,5,0,0,0,277,289,564,32,34,68,3,7,12,353,372,732,130,135,263,1502,1517,3021
701041037,970,929,1906,25,23,49,5,4,14,7,9,21,17,13,27,11,10,23,10,15,29,0,0,0,163,167,326,0,0,0,0,0,0,214,219,437,23,28,53,6,0,6,273,273,545,214,184,396,1454,1389,2845
701041038,1332,1273,2603,62,72,135,46,36,77,34,40,72,87,70,159,26,23,42,38,40,79,7,6,15,305,281,590,0,3,3,0,0,0,537,504,1045,24,32,57,9,12,20,636,616,1253,184,164,349,2151,2057,4201
701041039,1129,1078,2211,27,25,51,4,3,10,5,9,14,31,27,55,8,3,9,10,12,25,0,0,0,140,150,291,0,0,3,0,0,0,199,207,406,22,24,43,4,0,4,250,253,504,246,277,518,1625,1608,3236
701041040,1035,1035,2063,23,26,48,7,16,18,3,4,3,19,14,30,10,6,12,17,9,25,0,0,0,121,116,235,0,0,0,0,0,0,167,166,332,3,3,4,11,11,23,209,197,409,231,212,440,1470,1445,2911
701041041,1365,1360,2719,48,42,95,24,28,55,30,21,54,88,69,158,11,9,20,32,35,66,3,0,3,256,264,515,0,0,0,0,0,0,446,435,884,13,20,38,12,9,13,523,508,1030,217,178,390,2102,2046,4142
701041042,656,644,1304,44,45,83,29,22,52,36,32,70,47,67,116,9,16,28,9,10,20,4,4,6,458,476,927,3,0,10,0,0,0,597,630,1230,32,44,71,6,6,13,673,721,1399,125,134,256,1456,1499,2954
701041043,2074,1991,4070,109,118,225,50,60,113,57,59,112,136,132,266,25,27,55,58,56,113,9,5,12,428,423,854,3,8,9,0,0,0,775,762,1533,50,53,102,17,8,27,949,939,1889,290,272,559,3311,3199,6511
701041044,1143,1156,2296,27,17,46,11,10,21,9,6,15,24,27,48,3,5,12,14,7,18,0,0,0,160,157,317,0,0,0,0,0,0,220,215,437,4,10,14,12,3,16,267,246,514,172,205,379,1584,1604,3191
702011045,1396,1420,2815,48,52,97,12,15,24,14,15,32,28,21,47,17,20,39,14,11,25,0,0,0,193,221,419,0,0,0,0,0,0,284,305,585,29,35,65,12,21,42,379,414,791,301,277,582,2074,2113,4186
702011046,1663,1687,3346,90,116,204,16,27,47,24,23,44,18,26,53,19,30,51,8,13,22,0,7,12,174,186,360,3,3,8,0,0,0,272,321,592,63,78,141,33,39,70,460,546,1009,303,337,635,2421,2565,4989
702011047,1432,1516,2948,46,57,105,10,25,37,16,26,45,14,21,33,27,23,48,11,18,28,3,3,6,155,153,310,0,0,4,0,0,0,244,264,511,53,50,99,13,18,30,359,393,745,300,313,608,2092,2219,4306
702011048,1676,1744,3422,61,57,119,9,6,12,27,15,41,47,42,86,22,33,56,5,9,19,0,0,0,174,208,382,7,10,14,0,0,0,293,322,609,25,35,59,17,7,22,392,424,812,275,290,562,2335,2455,4794
702011049,1122,1113,2242,53,63,117,12,27,38,32,40,68,27,33,58,23,7,34,12,20,28,0,0,0,159,167,327,7,8,11,0,0,0,264,294,559,75,92,166,6,6,14,397,458,851,285,308,587,1804,1880,3683
702011050,679,661,1341,51,53,99,32,30,62,33,28,60,68,62,124,25,19,41,15,11,30,0,0,3,46,29,78,0,4,3,0,0,3,221,182,400,31,47,83,19,12,31,318,299,615,266,217,482,1263,1176,2435
702011051,785,807,1593,29,19,48,12,10,23,14,13,29,5,7,14,18,16,30,0,0,3,0,0,3,125,144,270,0,0,0,0,0,0,174,197,370,3,12,12,8,10,23,215,241,457,197,158,360,1207,1210,2414
702011052,1308,1400,2713,21,17,39,3,8,11,3,10,13,17,15,30,6,8,14,3,5,8,0,0,0,49,52,103,0,0,0,0,0,0,84,95,184,3,4,7,15,31,51,133,149,281,762,246,1005,2201,1795,4002
702011053,1001,1124,2121,15,12,28,5,11,10,5,8,8,4,5,9,6,7,17,7,12,22,0,0,0,51,38,89,0,0,0,0,0,0,79,78,160,4,3,11,24,21,47,122,119,245,178,180,358,1297,1423,2722
702011054,843,950,1795,11,7,15,3,4,8,0,7,7,0,5,5,3,3,8,0,0,0,0,0,0,30,28,60,0,0,0,0,0,0,38,52,86,0,0,3,21,19,47,74,76,152,44,71,112,956,1101,2051
702021055,1010,998,2005,21,10,32,12,8,24,8,5,12,41,33,71,9,3,7,0,5,4,0,0,0,67,49,118,0,0,0,0,0,0,136,103,235,4,10,16,12,10,22,169,139,311,115,67,182,1301,1204,2503
702021056,1047,992,2037,75,83,163,5,11,18,17,15,30,22,19,42,14,11,25,10,7,26,0,0,0,70,60,128,4,4,6,0,0,0,150,130,283,20,33,53,21,14,38,267,263,530,233,146,384,1546,1406,2955
702031057,1665,1392,3060,79,88,162,19,13,36,31,27,64,29,31,61,13,8,27,19,20,39,3,3,3,125,124,254,3,0,3,0,0,0,243,232,475,20,28,51,7,3,10,347,348,700,436,323,764,2457,2069,4521
702031058,686,688,1374,15,11,22,12,9,22,3,0,3,13,11,18,0,3,5,8,0,8,0,0,0,44,31,70,0,0,0,0,0,0,83,52,135,9,3,12,9,3,10,111,70,182,135,108,241,933,864,1793
702031059,1027,1062,2088,6,10,16,0,3,3,6,15,14,6,10,17,0,0,0,0,0,0,0,0,0,23,17,43,0,0,0,0,0,0,38,40,79,0,0,3,35,32,63,77,85,161,88,97,188,1198,1247,2439
702031060,1115,1104,2220,13,12,26,0,0,3,6,4,12,0,3,3,0,0,3,0,0,0,0,0,0,17,22,38,0,0,0,0,0,0,29,34,62,6,4,7,11,12,16,53,61,114,52,39,82,1212,1208,2421
702031061,2030,2042,4066,34,25,60,4,6,16,3,4,10,12,7,19,3,4,11,0,0,3,0,0,0,39,39,73,0,0,0,0,0,0,65,64,133,3,0,8,25,40,66,129,129,260,199,183,386,2359,2354,4714
702041062,986,987,1975,28,15,40,5,3,9,15,5,21,24,20,49,0,6,11,13,11,24,5,0,9,24,19,45,0,0,0,0,0,0,89,75,169,6,3,10,65,60,128,185,159,349,88,50,139,1258,1201,2462
702041063,3302,3336,6646,76,84,164,9,11,20,4,5,6,19,19,32,9,3,11,8,5,8,3,0,3,48,48,92,0,0,3,0,0,0,84,89,172,16,6,21,12,22,32,194,197,384,141,154,295,3639,3687,7325
702041064,969,923,1896,93,106,202,20,16,35,16,20,32,46,48,95,3,10,12,12,17,30,0,0,0,85,90,168,3,0,4,0,0,0,184,196,386,7,10,22,0,3,3,288,323,605,319,235,548,1575,1475,3055
702051065,924,915,1831,18,16,35,7,4,16,11,5,16,4,6,10,7,4,10,6,4,9,0,0,3,38,40,73,0,0,0,0,0,0,70,67,133,3,0,3,4,12,12,95,92,185,142,97,234,1152,1105,2259
702051066,1760,1688,3449,29,32,60,10,12,19,13,13,19,41,29,68,0,0,0,4,3,9,0,0,0,48,47,96,0,0,0,0,0,0,115,97,210,8,9,12,38,34,74,193,176,363,134,127,259,2087,1984,4071
702051067,2978,2731,5714,319,317,637,159,138,296,49,43,89,151,124,275,40,44,84,32,41,68,4,5,10,152,151,304,11,6,17,0,0,0,589,555,1138,42,48,87,16,3,19,968,927,1889,1074,941,2021,5023,4603,9620
702051068,908,909,1816,24,15,32,8,14,17,3,7,7,28,23,48,4,5,6,21,10,35,0,0,0,38,35,75,0,0,0,0,0,0,100,91,194,0,0,0,6,13,23,130,125,253,190,170,365,1228,1203,2437
797979799,45,10,52,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,7,10,4,19,61,14,70
799999499,370,269,639,92,73,167,73,73,145,64,68,126,114,105,215,27,18,46,56,60,116,4,8,8,118,109,222,3,4,7,0,0,0,452,450,900,34,64,94,9,6,21,588,591,1185,361,290,654,1321,1151,2476
801011001,923,984,1906,14,11,26,10,20,30,6,4,13,11,9,17,0,0,0,3,0,6,0,0,0,0,0,0,83,91,174,0,0,0,116,118,236,36,34,68,0,0,0,164,165,334,73,65,138,1156,1214,2374
801011002,1918,1913,3825,123,125,250,142,144,290,42,38,77,17,24,44,13,13,19,11,10,20,3,5,10,3,8,12,426,415,837,0,0,0,658,650,1308,217,283,496,7,6,21,1009,1066,2072,343,313,658,3273,3296,6565
801011003,2088,2102,4193,150,153,298,192,195,388,42,28,72,48,52,100,20,14,39,17,23,38,3,3,5,6,3,9,356,355,712,0,0,0,683,678,1366,223,237,462,3,12,19,1067,1082,2148,300,293,598,3459,3480,6933
801011004,1140,1189,2333,9,14,21,32,28,58,7,4,12,10,10,14,0,0,0,0,0,0,0,0,0,0,0,0,103,104,212,0,0,0,144,146,293,10,14,30,9,0,7,175,173,355,129,120,252,1450,1487,2931
801011005,1046,1170,2217,24,19,41,25,35,53,13,11,24,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,107,90,196,0,0,0,140,142,282,21,36,58,4,0,5,185,202,386,105,80,180,1339,1445,2781
801011006,2890,2972,5865,42,47,89,45,49,95,5,6,11,14,12,20,3,3,3,4,3,7,0,0,3,4,3,4,229,270,503,0,0,0,302,343,644,18,19,40,0,0,0,369,406,778,211,214,427,3473,3592,7065
801011007,2111,2133,4243,29,23,51,38,33,73,7,3,8,8,6,16,4,0,8,9,8,18,3,0,3,0,0,0,167,154,318,0,0,0,230,209,445,23,24,49,3,3,3,289,263,556,243,228,465,2641,2619,5260
801011008,1826,1940,3766,25,24,49,50,37,86,5,6,10,5,12,19,0,0,0,0,3,7,0,0,0,0,0,0,170,166,333,0,0,0,233,220,456,45,41,83,12,4,18,319,292,609,166,181,346,2305,2413,4721
801011009,1383,1379,2764,12,16,25,16,15,27,0,0,0,10,16,24,0,3,4,7,4,10,3,0,3,0,0,0,127,98,221,0,0,0,160,127,284,22,14,36,4,3,9,194,158,351,101,109,206,1674,1649,3324
801011010,852,848,1702,3,3,12,5,13,15,4,3,5,3,4,10,0,0,0,0,0,0,0,0,3,0,0,0,46,57,108,0,0,0,60,77,142,6,5,16,3,0,6,78,94,167,69,64,131,992,1010,2002
801011011,1307,1338,2649,31,26,61,19,15,39,4,8,12,8,3,10,0,3,3,0,0,0,0,0,0,4,0,8,117,122,245,0,0,0,156,156,310,21,24,43,3,7,9,215,213,426,95,94,189,1620,1642,3260
801011012,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,4
801011013,1199,1126,2323,14,10,22,29,19,47,3,7,10,3,4,6,0,0,0,4,3,3,10,3,9,0,0,0,118,119,230,0,0,0,163,151,312,31,29,65,4,3,8,213,200,408,91,97,186,1499,1419,2917
801011014,1252,1229,2482,6,3,8,12,20,36,5,10,16,0,4,4,0,0,0,5,8,12,0,0,3,3,0,5,100,102,193,0,0,0,121,139,262,15,11,34,0,5,4,148,159,308,118,113,229,1517,1507,3026
801011015,1703,1904,3607,31,26,55,40,41,82,9,6,12,4,12,18,0,0,0,0,0,3,0,0,0,3,0,4,145,158,302,0,0,0,206,214,422,24,24,44,9,3,16,271,270,535,170,232,403,2145,2404,4550
801011016,2852,2872,5728,48,43,88,68,67,132,17,13,29,18,25,44,5,3,8,13,6,16,3,0,4,0,0,0,261,239,497,0,0,0,378,351,734,95,95,190,3,5,8,523,492,1019,244,204,448,3624,3568,7190
801011017,1468,1472,2939,16,13,29,23,22,48,3,3,5,8,10,16,0,0,0,0,0,0,0,0,0,0,0,0,124,135,258,0,0,0,159,173,329,14,13,27,0,0,4,185,197,387,115,153,267,1768,1830,3600
801011018,5,3,4,0,0,0,3,3,12,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,54,43,95,0,0,0,66,52,114,10,7,20,0,0,0,75,56,132,3,3,6,87,61,146
801011019,2642,2783,5427,39,47,86,80,66,148,3,3,10,10,11,20,5,3,12,3,0,4,0,0,3,8,3,8,238,260,496,0,0,0,345,356,701,35,32,69,8,3,10,429,439,869,184,171,355,3250,3399,6644
801011020,953,1038,1990,18,19,35,31,26,59,11,11,27,5,8,15,0,4,3,4,0,4,0,0,0,0,0,0,130,136,268,0,0,0,194,184,380,39,32,75,12,7,16,262,236,495,94,92,179,1305,1364,2669
801011021,1083,1155,2244,3,8,9,14,13,30,3,0,3,3,8,11,0,0,0,3,4,4,0,0,0,0,0,0,86,92,178,0,0,0,106,115,228,11,18,29,3,3,6,134,139,271,114,93,208,1325,1393,2717
801011022,1218,1291,2507,12,5,11,31,25,55,3,0,5,4,3,6,0,0,0,0,0,0,0,0,0,0,0,4,114,97,214,0,0,0,156,131,288,31,27,60,4,0,4,200,170,364,128,99,228,1540,1559,3102
801011023,950,1165,2115,13,14,31,33,49,79,8,4,17,9,8,18,4,3,3,7,3,13,0,0,0,3,0,6,170,157,325,0,0,0,226,239,464,43,47,91,3,3,8,286,303,590,124,147,273,1356,1617,2975
801011024,1104,1099,2203,12,20,28,38,21,60,4,3,5,4,0,3,5,3,10,3,4,6,0,0,0,0,0,0,124,127,247,0,0,0,179,153,336,35,38,68,5,0,7,231,211,444,127,120,247,1463,1430,2889
801011025,1003,1065,2069,0,3,3,20,31,52,8,6,14,6,4,9,0,0,0,0,0,3,0,0,0,0,0,0,81,108,185,0,0,0,116,151,265,5,7,15,4,3,10,125,162,291,88,106,193,1217,1339,2557
801011026,1041,1092,2135,14,12,30,26,23,42,3,3,6,4,3,8,4,7,9,0,0,0,0,0,0,5,0,3,75,71,147,0,0,4,118,103,221,13,12,28,3,4,4,153,131,283,67,76,150,1257,1304,2565
801011111,5,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,6,12
801011112,9,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,12,4,18
801031031,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,396,30,423,394,28,430
801031032,12,14,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,0,0,0,3,3,3,3,7,21,15,37
801031113,330,221,548,3,3,3,24,20,40,3,0,3,4,3,8,0,0,0,3,0,3,0,0,0,0,0,0,19,16,39,0,0,0,55,38,90,3,5,10,0,0,0,60,47,107,111,65,181,503,332,835
801031114,42,28,66,0,0,0,4,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,5,12,0,0,0,10,9,21,0,0,0,0,0,0,10,8,24,3,3,7,52,46,97
801031115,59,67,127,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,7,0,0,0,3,12,14,0,0,0,0,0,0,5,13,18,15,13,30,81,85,168
801041034,2258,2350,4607,37,23,62,47,57,101,6,10,21,28,29,55,3,8,11,10,17,27,0,3,3,8,7,11,183,170,351,0,0,0,282,299,585,38,44,81,3,6,10,360,373,729,161,143,311,2776,2866,5643
801041035,2438,2553,4993,67,64,133,78,101,178,6,14,22,17,21,38,4,0,9,12,18,34,0,0,0,0,0,3,279,284,565,0,0,0,404,447,850,64,61,126,6,6,13,549,576,1127,244,211,452,3228,3340,6574
801041036,1924,2024,3945,37,44,78,81,96,178,17,17,25,16,24,35,6,8,9,6,3,9,0,0,0,4,5,13,409,405,820,0,0,0,537,557,1096,31,48,77,9,14,21,612,656,1267,188,201,386,2721,2884,5603
801041037,1559,1579,3139,48,45,93,65,72,133,23,14,40,19,18,38,6,13,21,8,11,20,3,0,3,4,4,3,246,251,498,0,0,0,372,388,760,44,60,106,8,0,6,473,487,967,132,120,253,2163,2188,4356
801041038,1666,1700,3361,26,31,56,40,44,84,20,11,31,19,19,33,7,5,15,13,13,19,0,0,0,5,3,6,161,138,297,0,0,0,263,234,497,33,53,82,0,3,0,320,321,641,118,120,238,2105,2133,4241
801041039,2199,2153,4353,43,44,89,118,127,240,33,34,66,33,40,77,10,18,25,9,14,28,3,4,8,3,0,4,369,370,746,0,0,0,580,604,1187,134,154,291,6,14,21,771,813,1583,209,160,374,3183,3133,6316
801041040,2023,2103,4127,48,62,108,117,109,225,27,32,57,32,40,72,13,12,26,16,10,28,0,3,3,3,3,8,324,311,632,0,0,0,536,524,1057,140,141,279,9,3,14,729,721,1450,236,223,455,2979,3054,6033
801041043,114,124,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,10,5,11,0,0,0,6,9,17,0,0,0,0,0,0,6,9,17,9,7,12,132,143,270
801041044,2575,2601,5178,98,83,177,140,151,291,32,33,70,53,51,99,17,15,30,15,17,27,11,4,12,15,16,24,466,410,872,0,0,0,738,698,1436,157,202,354,11,5,19,1002,991,1989,205,191,394,3778,3780,7560
801041045,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6
801041046,3879,4049,7927,85,97,184,106,123,235,12,13,28,23,16,36,4,8,15,8,15,21,3,0,3,3,5,6,477,502,983,0,0,3,645,674,1319,49,48,103,9,10,15,789,830,1617,348,370,720,5014,5249,10264
801041047,2807,2841,5648,41,34,71,33,49,80,4,5,9,21,22,39,6,9,12,0,3,5,0,3,4,3,3,5,198,186,385,0,0,0,269,273,543,43,40,80,3,8,6,351,350,703,232,223,463,3394,3418,6812
801041048,2125,2194,4318,41,28,64,56,51,112,9,8,14,11,15,29,5,12,13,9,11,22,0,0,0,3,0,0,200,209,411,0,0,0,299,307,604,55,50,106,3,5,11,393,388,785,163,176,341,2683,2766,5444
801041116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801041117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
