SSC_CODE_2016,All_inc_NS_Emp_AW,All_inc_NS_E_T,All_inc_NS_UnE_lfw_FTW,All_inc_NS_UnE_lfw_PTW,All_inc_NS_UnE_lfw_Tot,All_inc_NS_T_LF,All_inc_NS_Notin_LF,All_inc_NS_LF_sta_NS,All_inc_NS_Tot,Tot_Emp_WFT,Tot_Emp_WPT,Tot_Emp_AW,Tot_E_T,Tot_UnE_lfw_FTW,Tot_UnE_lfw_PTW,Tot_UnE_lfw_Tot,Tot_T_LF,Tot_Notin_LF,Tot_LF_sta_NS,Tot_Tot
SSC41295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41297,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,5,0,0,5
SSC41298,0,0,0,0,0,0,0,0,0,33,22,4,58,0,3,3,57,23,0,77
SSC41299,0,3,0,0,0,3,0,0,3,39,15,0,59,0,3,4,67,44,0,112
SSC41300,0,0,0,0,0,0,0,0,7,37,56,9,98,3,3,3,105,81,3,188
SSC41301,0,0,0,0,0,0,0,0,0,21,14,0,34,3,0,4,42,15,0,53
SSC41302,0,0,0,0,0,0,5,0,5,56,69,3,125,7,3,12,135,83,0,225
SSC41303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41304,0,0,0,0,0,0,3,3,9,68,73,7,150,7,7,20,168,101,3,269
SSC41305,0,4,0,0,0,4,4,3,13,67,85,8,154,8,3,10,168,132,5,305
SSC41306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41307,0,4,0,0,0,4,11,6,19,166,148,15,329,12,13,27,355,289,8,649
SSC41308,0,0,0,0,0,0,0,0,0,36,31,3,73,3,3,4,75,34,3,115
SSC41309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3
SSC41310,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,10,3,0,11
SSC41311,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,7,0,12
SSC41312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6
SSC41313,0,0,0,0,0,0,0,0,0,15,10,3,26,0,0,0,25,12,0,44
SSC41314,0,0,0,0,0,0,0,0,0,30,30,6,68,7,0,12,73,50,0,126
SSC41315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SSC41316,0,0,0,0,0,0,3,0,4,40,22,3,72,0,5,5,73,25,3,105
SSC41317,0,7,0,0,0,7,3,0,9,52,51,6,107,7,11,19,122,134,0,254
SSC41318,0,0,0,0,0,0,0,0,0,17,15,0,34,0,0,0,37,6,0,46
SSC41319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41321,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,4
SSC41322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3
SSC41324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41325,0,3,0,0,0,3,0,0,3,87,82,5,175,0,6,6,187,49,0,232
SSC41326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41331,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,3,0,6
SSC41332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
SSC41333,0,0,0,0,0,0,3,3,4,32,33,3,67,10,11,22,90,97,5,189
SSC41334,0,0,0,0,0,3,5,3,13,31,47,8,84,13,17,29,116,160,3,279
SSC41335,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,9
SSC41336,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,3,7,12,0,23
SSC41337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41338,0,0,0,0,0,0,0,0,0,8,16,0,19,5,4,7,33,25,0,56
SSC41339,0,0,0,0,0,0,0,0,0,64,47,9,119,0,3,6,123,46,3,170
SSC41340,0,0,0,0,0,0,0,0,0,42,34,5,77,0,3,4,77,31,0,111
SSC41341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6
SSC41343,0,0,0,0,0,0,0,0,0,50,49,3,100,0,6,6,108,55,0,162
SSC41344,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,5,0,0,3
SSC41345,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,5,0,0,11
SSC41346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41350,0,0,0,0,0,0,0,0,0,3,6,0,14,0,0,0,14,7,0,17
SSC41351,0,0,0,0,0,0,0,0,0,4,5,0,10,0,0,0,10,15,0,25
SSC41352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41353,0,0,0,0,0,0,0,0,0,66,52,3,120,9,7,9,132,49,0,180
SSC41354,0,0,0,0,0,0,0,0,0,21,18,0,43,3,0,3,52,20,0,68
SSC41355,0,0,0,0,0,0,3,0,3,15,9,0,24,3,3,5,31,16,0,45
SSC41356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41360,0,0,0,0,0,0,0,0,3,40,30,7,69,3,7,11,83,48,0,128
SSC41361,0,0,0,0,0,0,0,0,0,10,13,3,33,3,0,4,34,17,0,54
SSC41362,0,0,0,0,0,0,3,0,3,31,24,0,55,0,3,0,59,43,0,101
SSC41363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41364,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,4,3,0,6
SSC41365,0,0,0,0,0,0,0,0,0,7,3,0,9,0,0,0,11,9,0,23
SSC41366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41369,0,0,0,0,0,0,0,0,0,9,9,0,11,0,0,0,11,12,0,29
SSC41370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC41371,0,0,0,0,0,0,0,0,0,35,28,0,58,0,3,3,60,21,0,89
SSC41372,0,0,0,0,0,0,5,3,10,19,29,3,50,7,0,7,54,33,3,92
SSC41373,0,0,0,0,0,0,0,0,0,3,3,0,4,0,0,0,5,5,0,9
SSC41374,0,0,0,0,0,0,0,0,0,3,0,0,11,0,0,0,11,3,0,9
SSC41375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41380,0,0,0,0,0,0,0,0,0,21,3,0,23,0,0,0,23,7,0,34
SSC41381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41382,0,3,0,0,0,0,0,0,4,86,75,11,179,0,8,13,190,98,0,285
SSC41383,0,0,0,0,0,0,0,0,0,14,6,0,17,0,0,0,23,20,0,43
SSC41384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41388,0,0,0,0,0,0,3,0,6,40,26,5,69,4,0,4,71,56,0,131
SSC41389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41390,0,0,0,0,0,0,0,0,0,12,3,0,12,0,0,0,12,3,0,14
SSC41391,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,4,8,0,12
SSC41392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41396,0,0,0,0,0,0,0,0,0,67,44,3,116,4,3,9,125,57,0,175
SSC41397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41398,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,5,3,0,5
SSC41399,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,8,9,0,13
SSC41400,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,3
SSC41401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41402,0,0,0,0,0,0,0,0,0,23,30,0,54,0,5,8,60,33,0,95
SSC41403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41405,0,0,0,0,0,0,0,0,0,3,6,0,8,4,0,4,10,0,0,9
SSC41406,0,0,0,0,0,0,4,0,3,66,59,0,125,3,3,4,129,37,0,173
SSC41407,0,0,0,0,0,0,8,3,14,39,52,3,89,8,3,17,107,134,6,248
SSC41408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41409,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3
SSC41410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41412,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,5,0,11
SSC41413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41414,0,0,0,0,0,0,0,0,0,7,3,3,14,0,0,3,17,7,0,27
SSC41415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SSC41416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41417,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,4,8,0,9
SSC41418,0,0,0,0,0,0,3,0,7,36,31,3,68,4,3,4,74,38,0,112
SSC41419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC41421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SSC41422,0,0,0,0,0,0,0,0,0,9,0,0,14,0,3,3,17,11,0,25
SSC41423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41424,0,0,0,0,0,0,0,0,0,10,3,0,11,0,0,0,17,12,0,25
SSC41425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6
SSC41426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41428,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,4,0,0,4
SSC41429,0,0,0,0,0,0,0,0,3,25,13,0,37,3,0,0,37,27,0,65
SSC41430,0,0,0,0,0,0,0,0,0,5,4,0,14,0,0,3,11,9,0,20
SSC41431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41432,0,0,0,0,0,0,0,0,0,0,4,0,6,0,3,3,7,4,0,11
SSC41433,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,4,0,0,3
SSC41434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41436,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,4,0,0,3
SSC41437,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,3
SSC41438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41440,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,4,0,4
SSC41441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41443,0,0,0,0,0,0,0,0,0,3,3,0,6,0,0,0,6,0,0,7
SSC41444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41445,0,0,0,0,0,0,0,0,0,20,20,3,43,0,0,0,47,15,0,63
SSC41446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41448,0,0,0,0,0,0,0,0,0,30,25,3,62,3,5,4,65,26,0,88
SSC41449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41450,0,0,0,0,0,0,3,0,3,47,27,3,75,4,5,12,85,92,0,174
SSC41451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41453,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,3
SSC41454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41455,0,0,0,0,0,0,0,0,3,43,39,4,90,3,0,4,94,55,3,153
SSC41456,0,0,0,0,0,0,0,0,0,18,17,0,35,0,3,3,42,18,0,52
SSC41457,0,0,0,0,0,0,0,0,3,39,44,6,89,3,3,8,96,28,0,123
SSC41458,0,0,0,0,0,0,0,0,0,8,3,0,8,0,0,0,8,8,0,19
SSC41459,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,5,0,0,5
SSC41460,0,0,0,0,0,0,0,0,0,9,23,0,27,0,0,0,33,15,0,46
SSC41461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6
SSC41462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41463,0,0,0,0,0,0,0,0,0,11,16,0,23,0,5,5,26,16,0,38
SSC41464,0,4,0,0,0,4,0,0,4,24,28,3,52,4,3,7,62,31,0,94
SSC41465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41468,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,6
SSC41469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41472,0,0,0,0,0,0,0,0,0,38,14,0,56,3,0,4,61,38,0,93
SSC41473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41474,0,0,0,0,0,0,0,0,0,36,28,3,71,6,0,9,79,48,0,123
SSC41475,0,0,0,0,0,0,0,0,0,13,7,5,25,0,0,0,25,8,0,36
SSC41476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41477,0,0,0,0,0,0,0,0,0,3,5,0,4,0,0,0,9,0,0,12
SSC41478,0,0,0,0,0,0,0,0,0,14,9,0,28,0,0,0,28,10,0,32
SSC41479,0,0,0,0,0,0,0,0,0,3,4,0,6,0,0,0,6,3,0,8
SSC41480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41481,0,0,0,0,0,0,0,0,0,12,6,3,26,0,0,0,27,12,0,32
SSC41482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41483,0,0,0,0,0,0,0,0,0,24,16,0,39,4,0,6,45,35,0,83
SSC41484,0,0,0,0,0,0,0,0,5,78,75,4,159,6,6,14,170,118,3,291
SSC41485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41487,0,0,0,0,0,0,0,0,0,3,5,0,6,0,0,0,4,0,0,10
SSC41488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41489,0,3,0,0,0,3,0,0,3,35,57,3,89,3,0,3,96,87,0,177
SSC41490,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,4,0,0,3
SSC41491,0,0,0,0,0,0,0,0,0,14,7,0,25,3,0,5,31,24,0,59
SSC41492,0,0,0,0,0,0,0,0,0,23,11,0,35,0,0,0,38,11,0,45
SSC41493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41495,0,0,0,0,0,0,3,3,3,16,35,0,51,6,0,5,54,59,3,116
SSC41496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4
SSC41497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
SSC41498,0,0,0,0,0,0,0,0,0,29,13,3,44,3,0,3,51,31,0,85
SSC41499,0,0,0,0,0,0,0,0,0,37,29,5,66,7,6,9,80,36,0,116
SSC41500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC41501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41502,0,0,0,0,0,0,0,0,3,29,24,0,49,4,11,18,69,85,3,158
SSC41503,0,0,0,0,0,0,0,0,0,7,0,0,7,0,5,4,7,6,0,16
SSC41504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41510,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,3
SSC41511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC41514,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,3,0,8
SSC41515,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3
SSC41516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC41517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41519,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,5,0,0,3
SSC41520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,4
SSC41522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,0,12
SSC41524,0,3,0,0,0,3,0,0,3,86,58,6,147,7,4,12,162,65,0,224
SSC41525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41528,0,0,0,0,0,0,0,0,0,6,0,0,5,3,0,3,7,0,0,11
SSC41529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41531,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3
SSC41532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SSC41533,0,0,0,0,0,0,3,0,3,4,0,3,8,0,0,0,8,17,0,26
SSC41534,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,4,0,0,8
SSC41535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41536,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,7
SSC41537,0,0,0,0,0,0,0,0,0,25,9,0,37,0,3,3,41,29,0,72
SSC41538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41541,0,0,0,0,0,0,0,0,0,20,11,0,27,0,0,0,24,17,0,40
SSC41542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC41543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
SSC41545,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,4,0,0,4
SSC41546,0,0,0,0,0,0,3,0,3,13,10,0,20,0,0,0,20,16,0,42
SSC41547,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,4,0,0,4
SSC41548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7
SSC41549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41550,0,0,0,0,0,0,0,0,0,47,36,3,86,3,6,13,95,49,0,150
SSC41551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41552,0,0,0,0,0,0,0,3,3,48,43,4,101,0,3,9,104,64,3,171
SSC41553,0,0,0,0,0,0,0,0,0,22,18,0,42,3,3,6,44,22,0,73
SSC41554,0,0,0,0,0,0,0,0,0,54,51,3,107,4,9,8,116,71,0,189
SSC41555,0,0,0,0,0,0,0,0,0,36,29,3,65,0,0,3,67,32,0,102
SSC41556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41557,0,0,0,0,0,0,0,0,0,15,8,0,27,0,0,0,27,29,0,55
SSC41558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41559,0,0,0,0,0,0,0,0,0,25,24,0,48,0,0,3,56,16,0,68
SSC41560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SSC41561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC41562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41563,0,0,0,0,0,0,0,0,0,3,3,0,5,0,0,0,5,4,0,8
SSC41564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC41566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3
SSC41568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41569,0,0,0,0,0,0,0,0,0,0,9,0,7,0,0,0,7,0,0,12
SSC41570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
SSC41571,0,0,0,0,0,0,0,0,3,37,27,3,64,3,5,11,73,37,0,117
SSC41572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41573,0,0,0,0,0,0,0,0,0,20,25,0,40,0,5,9,43,26,3,75
SSC41574,0,3,0,0,0,3,10,7,17,77,99,16,187,32,16,50,240,181,10,434
SSC41575,0,0,0,0,0,0,0,0,0,33,20,3,54,3,0,4,58,26,0,88
SSC41576,0,6,0,0,0,6,16,6,31,60,76,11,145,25,24,52,191,276,15,476
SSC41577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41581,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,4,0,9
SSC41582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41586,0,0,0,0,0,0,0,0,4,72,53,7,127,3,5,8,139,79,3,219
SSC41587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41588,0,0,0,0,0,0,0,0,0,22,24,6,53,7,0,3,55,24,0,82
SSC41589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
